transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
179879,43000018,7190000,43000018,1000,179876,unknown,1,1,attack,b_attack
183410,0,0,0,2451,179879,unknown,1,1,attack,failed
179880,0,0,0,1000,179876,unknown,1,1,attack,failed
179876,43000017,7190000,43000017,999,179873,unknown,1,1,attack,b_attack
179877,0,0,0,999,179873,unknown,1,1,attack,failed
179873,43000016,7190000,43000016,996,179870,unknown,1,1,attack,b_attack
179874,0,0,0,996,179870,unknown,1,1,attack,failed
179870,43000015,7190000,43000015,994,179867,unknown,1,1,attack,b_attack
179871,0,0,0,994,179867,unknown,1,1,attack,failed
179867,43000014,7190000,43000014,992,179864,unknown,1,1,attack,b_attack
179951,43000042,7190000,43000042,993,179948,unknown,2,2,attack,b_attack
183411,0,0,0,2451,179951,unknown,2,2,attack,failed
179952,0,0,0,993,179948,unknown,2,2,attack,failed
179948,43000041,7190000,43000041,999,179945,unknown,2,2,attack,b_attack
179949,0,0,0,999,179945,unknown,2,2,attack,failed
179945,43000040,7190000,43000040,993,179942,unknown,2,2,attack,b_attack
179946,0,0,0,993,179942,unknown,2,2,attack,failed
179942,43000039,7190000,43000039,998,179939,unknown,2,2,attack,b_attack
179943,0,0,0,998,179939,unknown,2,2,attack,failed
179939,43000038,7190000,43000038,997,179936,unknown,2,2,attack,b_attack
180023,43000066,7190000,43000066,995,180020,unknown,3,3,attack,b_attack
183412,0,0,0,2451,180023,unknown,3,3,attack,failed
180024,0,0,0,995,180020,unknown,3,3,attack,failed
180020,43000065,7190000,43000065,993,180017,unknown,3,3,attack,b_attack
180021,0,0,0,993,180017,unknown,3,3,attack,failed
180017,43000064,7190000,43000064,992,180014,unknown,3,3,attack,b_attack
180018,0,0,0,992,180014,unknown,3,3,attack,failed
180014,43000063,7190000,43000063,996,180011,unknown,3,3,attack,b_attack
180015,0,0,0,996,180011,unknown,3,3,attack,failed
180011,43000062,7190000,43000062,996,180008,unknown,3,3,attack,b_attack
180095,43000090,7190000,43000090,997,180092,unknown,4,4,attack,b_attack
183413,0,0,0,2451,180095,unknown,4,4,attack,failed
180096,0,0,0,997,180092,unknown,4,4,attack,failed
180092,43000089,7190000,43000089,1000,180089,unknown,4,4,attack,b_attack
180093,0,0,0,1000,180089,unknown,4,4,attack,failed
180089,43000088,7190000,43000088,991,180086,unknown,4,4,attack,b_attack
180090,0,0,0,991,180086,unknown,4,4,attack,failed
180086,43000087,7190000,43000087,996,180083,unknown,4,4,attack,b_attack
180087,0,0,0,996,180083,unknown,4,4,attack,failed
180083,43000086,7190000,43000086,997,180080,unknown,4,4,attack,b_attack
180167,43000114,7190000,43000114,991,180164,unknown,5,5,attack,b_attack
183414,0,0,0,2451,180167,unknown,5,5,attack,failed
180168,0,0,0,991,180164,unknown,5,5,attack,failed
180164,43000113,7190000,43000113,1000,180161,unknown,5,5,attack,b_attack
180165,0,0,0,1000,180161,unknown,5,5,attack,failed
