block_id,total_gas,total_mev_captured,validator_type,validator_id
1,658516000,86811700,attack,107
2,1493000000,54763040,normal,137
3,1240290000,118808900,normal,120
4,1217250000,80841230,normal,132
5,1088000000,1134120,attack,106
6,911980000,134363830,normal,149
7,1057275000,73494700,normal,141
8,917955000,54076200,normal,126
9,1212100000,1338530,normal,132
10,1404340000,42903000,normal,141
11,1171783000,43667400,attack,104
12,949157000,48831190,normal,140
13,1191700000,19704520,attack,109
14,1333420000,106762600,normal,143
15,1382349000,103708420,normal,117
16,1143491000,134787500,normal,150
17,1373240000,43759320,normal,146
18,1258000000,1393080,attack,108
19,1132740000,51099740,normal,117
20,1032878000,123248400,normal,127
21,1338995000,46332730,normal,122
22,1026900000,40556500,attack,109
23,1132020000,36464500,normal,142
24,1085700000,20516620,attack,110
25,1232570000,53532700,normal,147
26,905083000,124013000,normal,116
27,1040750000,50997100,attack,105
28,1185360000,117867600,normal,139
29,1085390000,104431120,normal,138
30,929660000,45407660,normal,135
31,1290479000,51209600,normal,119
32,1081877000,68509120,normal,146
33,1129200000,19780340,attack,113
34,1080500000,18851540,attack,102
35,1413000000,1491500,normal,138
36,956410000,93169400,attack,108
37,1136100000,151420720,normal,143
38,1281190000,86837630,normal,134
39,1102060000,36504130,attack,104
40,1122910000,105184200,normal,117
41,1009713000,83183990,normal,130
42,1385500000,47736000,normal,129
43,1183110000,100672830,normal,138
44,1180782000,56188820,normal,142
45,1268120000,68044600,normal,121
46,1013310000,43966840,normal,142
47,1148760000,83492800,normal,134
48,1297770000,29736900,normal,136
49,1142010000,45751230,normal,119
50,1191443000,40635200,normal,142
