id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
19,0,81665976,0,user_22,0,0,
32,1,66060000,21,user_37,0,0,
43,2,26496409,0,user_48,0,0,
39,3,13860000,95,user_43,0,0,
27,4,13687647,0,user_32,0,0,
10,5,11957445,0,user_9,0,0,
28,6,6588891,0,user_33,0,0,
35,7,5997390,0,user_41,0,0,
20,8,5707976,2,user_23,0,0,
3,9,3686438,252,user_4,0,0,
34,10,3256439,9988,user_39,0,0,
23,11,3193155,95,user_27,0,0,
9,12,2915705,319,user_8,0,0,
8,13,2852172,0,user_7,0,0,
37,14,2741200,95,user_43,0,0,
41,15,1559999,0,user_43,0,0,
13,16,1520317,7,user_12,0,0,
6,17,1488953,94,user_7,0,0,
38,18,1440000,95,user_43,0,0,
26,19,1350000,0,user_31,0,0,
44,20,1320000,0,user_49,0,0,
15,21,1307746,0,user_14,0,0,
14,22,1251793,206,user_14,0,0,
0,23,1240000,0,user_0,0,0,
31,24,1055153,0,user_36,0,0,
25,25,1023344,6,user_30,0,0,
30,26,1019308,19,user_35,0,0,
18,27,967512,0,user_19,0,0,
24,28,935763,173,user_29,0,0,
21,29,935763,0,user_25,0,0,
4,30,842103,0,user_6,0,0,
11,31,764636,473,user_10,0,0,
1,32,759505,0,user_2,0,0,
5,33,625702,4,user_7,0,0,
29,34,561093,648,user_33,0,0,
42,35,430177,0,user_45,0,0,
17,36,410688,1496,user_19,0,0,
16,37,330344,0,user_17,0,0,
7,38,316579,307,user_7,0,0,
2,39,315000,23,user_3,0,0,
22,40,310390,0,user_25,0,0,
33,41,287394,164,user_38,0,0,
36,42,252000,0,user_42,0,0,
46,0,6588891,0,user_1,1,1,
56,1,5863444,0,user_10,1,1,
73,2,3890109,4,user_28,1,1,
52,3,3578050,0,user_8,1,1,
49,4,3408432,0,user_5,1,1,
55,5,3269770,0,user_10,1,1,
86,6,2837153,239,user_43,1,1,
88,7,2783549,143,user_45,1,1,
62,8,2761736,94,user_13,1,1,
67,9,2728696,0,user_20,1,1,
82,10,2670365,0,user_38,1,1,
75,11,2586257,0,user_29,1,1,
77,12,2574237,9,user_33,1,1,
