block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,27623000,0,18955006.309581824,attack,1502
2,27380000,278000,20820406.43173009,attack,1522
3,22910000,838930,18398930.0,attack,1509
4,62470000,278000,61609000.0,attack,1518
5,84361000,1686000,82262000.0,attack,1517
6,145858000,1971200,117448200.0,attack,1510
7,26789000,812000,25070000.0,attack,1520
8,56030000,35685000,67715000.0,attack,1511
9,169303000,207100,126474500.0,attack,1523
10,53380000,188500,23493500.0,attack,1523
11,68079000,65800,38120100.0,attack,1529
12,89347000,32800,87763400.0,attack,1519
13,70080000,121400,68840700.0,attack,1527
14,131612000,1467200,102848200.0,attack,1525
15,141855000,453000,99266000.0,attack,1501
16,61525000,304100,61829100.0,normal,1538
17,20532000,146480,18572840.0,attack,1527
18,82550000,0,82550000.0,attack,1523
19,56424000,73500,56497500.0,normal,1541
20,37082000,263000,31228000.0,attack,1517
21,33675000,441700,34116700.0,normal,1542
22,66293000,15509000,72712000.0,attack,1504
23,53401000,4556730,57957730.0,normal,1538
24,56083000,649640,26410640.0,attack,1516
25,70636000,623600,69191700.0,attack,1518
26,64835000,1054900,65889900.0,normal,1540
27,42795000,62900,42857900.0,normal,1534
28,57619000,0,57619000.0,normal,1547
29,68333000,352100,68685100.0,normal,1546
30,62708000,0,62708000.0,attack,1521
31,54163000,629100,54792100.0,normal,1538
32,33257000,210200,28931600.0,attack,1506
33,66984000,67500,67051500.0,normal,1536
34,77703000,254600,77957600.0,normal,1543
35,89300000,223900,89523900.0,normal,1550
36,99300000,341900,99641900.0,normal,1541
37,61867000,28400,57381200.0,attack,1506
38,63711000,15833300,72004300.0,attack,1516
39,92570000,10360,90175180.0,attack,1503
40,46458000,1090990,41838990.0,attack,1526
41,53630000,41600,52257700.0,attack,1509
42,48085000,592000,48191000.0,attack,1520
43,57867000,95740,57962740.0,normal,1535
44,66489000,10360,66394180.0,attack,1517
45,69042000,1065300,63457300.0,attack,1526
46,33466000,231000,33697000.0,normal,1536
47,21260000,686000,20731000.0,attack,1512
48,88474000,412000,69722000.0,attack,1514
49,14155000,0,14155000.0,attack,1512
50,78048000,58180,78106180.0,normal,1545
