block_id,total_gas,total_mev_captured,validator_type,validator_id
1,55252000,970100,attack,4159
2,50466000,822600,normal,4199
3,232867000,111800,attack,4153
4,32220000,197900,normal,4171
5,80570000,326600,normal,4161
6,65688000,339200,normal,4188
7,14762000,5180,normal,4167
8,22681000,698360,normal,4195
9,21100000,23500,normal,4190
10,50299000,1984480,normal,4188
11,98422000,161100,normal,4193
12,48735000,341000,normal,4168
13,21033000,836700,normal,4195
14,81779000,7385000,normal,4177
15,67732000,3130,normal,4198
16,61483000,316700,normal,4172
17,78419000,94540,normal,4187
18,67407000,344200,normal,4167
19,54607000,231000,normal,4170
20,75997000,805400,attack,4159
21,21710000,1439600,normal,4170
22,112837000,280100,normal,4187
23,29798000,905680,attack,4154
24,78719000,1321800,normal,4200
25,39135000,940400,normal,4174
26,25292000,1175300,normal,4168
27,16124000,641700,normal,4169
28,23885000,381420,normal,4200
29,21063000,254330,normal,4178
30,78945000,1149800,normal,4188
31,107432000,317700,normal,4164
32,21040000,224700,normal,4200
33,47930000,497900,normal,4163
34,57802000,0,normal,4193
35,42448000,71800,normal,4183
36,32056000,182400,attack,4156
37,16846000,0,normal,4176
38,36074000,109600,normal,4196
39,104502000,1664520,normal,4183
40,76855000,545000,normal,4191
41,22499000,116200,normal,4167
42,23340000,149800,attack,4157
43,83388000,12800,normal,4185
44,67102000,12800,normal,4200
45,53426000,17718830,normal,4199
46,31046000,325000,normal,4200
47,74168000,421700,attack,4160
48,14118000,19811700,normal,4188
49,16229000,610400,normal,4171
50,103936000,285000,normal,4178
