block_id,total_gas,total_mev_captured,block_bid,builder_type
1,1751979309.507499,186000.0,1872092272.345899,attack
2,17256527852.194904,186000.0,21280965746.888763,attack
3,169972186256.74854,186000.0,215035974778.90857,attack
4,1674180596951.556,186000.0,2151868869399.8752,attack
5,16490231330996.871,186000.0,21515908780405.605,attack
6,162424370372546.7,186000.0,215114306247019.16,attack
7,1599836628205953.5,186000.0,2150679157535467.2,attack
8,1.575796311279408e+16,186000.0,2.150213907175897e+16,attack
9,1.552117241762592e+17,186000.0,2.149748647603697e+17,attack
10,1.5287939912873416e+18,186000.0,2.149283481855521e+18,attack
11,1.50582121305613e+19,186000.0,2.148818416109743e+19,attack
12,1.483193640616324e+20,186000.0,2.1483534509680093e+20,attack
13,1.4609060866528688e+21,186000.0,2.1478885864351578e+21,attack
14,1.438953441799102e+22,186000.0,2.1474238224906653e+22,attack
15,1.417330673465447e+23,186000.0,2.1469591591126785e+23,attack
16,1.3960328246857048e+24,186000.0,2.146494596279391e+24,attack
17,1.3750550129806822e+25,186000.0,2.1460301339690355e+25,attack
18,1.3543924292388909e+26,186000.0,2.1455657721598607e+26,attack
19,1.334040336614078e+27,186000.0,2.1451015108301156e+27,attack
20,1.3139940694393098e+28,186000.0,2.144637349958062e+28,attack
21,1.2942490321573815e+29,186000.0,2.1441732895219627e+29,attack
22,1.2748006982672964e+30,186000.0,2.1437093295000833e+30,attack
23,1.2556446092865775e+31,186000.0,2.143245469870697e+31,attack
24,1.2367763737291703e+32,186000.0,2.1427817106120797e+32,attack
25,1.2181916660987077e+33,186000.0,2.1423180517025142e+33,attack
26,1.1998862258968982e+34,186000.0,2.1418544931202874e+34,attack
27,1.1818558566468171e+35,186000.0,2.1413910348436867e+35,attack
28,1.1640964249308767e+36,186000.0,2.1409276768510105e+36,attack
29,1.14660385944325e+37,186000.0,2.140464419120562e+37,attack
30,1.1293741500565317e+38,186000.0,2.140001261630642e+38,attack
31,1.1124033469024289e+39,186000.0,2.1395382043595612e+39,attack
32,1.0956875594662626e+40,186000.0,2.1390752472856356e+40,attack
33,1.0792229556950763e+41,186000.0,2.1386123903871834e+41,attack
34,1.0630057611191486e+42,186000.0,2.1381496336425275e+42,attack
35,1.0470322579867038e+43,186000.0,2.137686977029999e+43,attack
36,1.0312987844116282e+44,186000.0,2.137224420527928e+44,attack
37,1.0158017335339902e+45,186000.0,2.136761964114654e+45,attack
38,1.0005375526931778e+46,186000.0,2.1362996077685193e+46,attack
39,9.855027426134594e+46,186000.0,2.135837351467871e+47,attack
40,9.706938566017825e+47,186000.0,2.135375195191062e+48,attack
41,9.561074997576307e+48,186000.0,2.1051015109434444e+49,attack
42,9.41740328194747e+49,186000.0,2.073468713823166e+50,attack
43,9.275890482745603e+50,186000.0,2.0423112542808856e+51,attack
44,9.136504158511236e+51,186000.0,2.01162198954601e+52,attack
45,8.999212355274039e+52,186000.0,1.9813938841804485e+53,attack
46,8.863983599227442e+53,186000.0,1.951620008465755e+54,attack
47,8.73078688951335e+54,186000.0,1.922293536814512e+55,attack
48,8.59959169111525e+55,186000.0,1.8934077462055726e+56,attack
49,8.470367927858166e+56,186000.0,1.864956014642831e+57,attack
50,8.343085975513753e+57,186000.0,1.8369318196371455e+58,attack
51,8.217716655009021e+58,186000.0,1.8093287367110754e+59,attack
52,8.094231225737093e+59,186000.0,1.782140437926083e+60,attack
53,7.972601378968513e+60,186000.0,1.7553606904318665e+61,attack
54,7.852799231361512e+61,186000.0,1.7289833550374999e+62,attack
55,7.734797318569854e+62,186000.0,1.703002384804037e+63,attack
56,7.618568588946673e+63,186000.0,1.677411823658264e+64,attack
57,7.50408639734297e+64,186000.0,1.6522058050272874e+65,attack
58,7.391324498999263e+65,186000.0,1.6273785504936322e+66,attack
59,7.28025704352905e+66,186000.0,1.6029243684705597e+67,attack
60,7.170858568992671e+67,186000.0,1.578837652897277e+68,attack
61,7.063103996060227e+68,186000.0,1.5551128819537735e+69,attack
62,6.956968622262186e+69,186000.0,1.531744616794946e+70,attack
63,6.852428116326425e+70,186000.0,1.5087275003037616e+71,attack
64,6.749458512600333e+71,186000.0,1.4860562558631528e+72,attack
65,6.648036205556747e+72,186000.0,1.4637256861463643e+73,attack
66,6.548137944382448e+73,186000.0,1.4417306719254793e+74,attack
67,6.449740827647962e+74,186000.0,1.4200661708978483e+75,attack
68,6.352822298057466e+75,186000.0,1.3987272165301557e+76,attack
69,6.257360137277593e+76,186000.0,1.3777089169198524e+77,attack
70,6.163332460843922e+77,186000.0,1.3570064536737013e+78,attack
71,6.070717713144023e+78,186000.0,1.3366150808031685e+79,attack
72,5.979494662475886e+79,186000.0,1.316530123636423e+80,attack
73,5.889642396180607e+80,186000.0,1.2967469777466739e+81,attack
74,5.801140315848207e+81,186000.0,1.27726110789662e+82,attack
75,5.7139681325955086e+82,186000.0,1.2580680469987599e+83,attack
76,5.628105862414947e+83,186000.0,1.2391633950913171e+84,attack
77,5.5435338215932994e+84,186000.0,1.2205428183295669e+85,attack
78,5.460232622199225e+85,186000.0,1.2022020479923065e+86,attack
79,5.378183167638649e+86,186000.0,1.184136879503267e+87,attack
80,5.297366648276898e+87,186000.0,1.1663431714672216e+88,attack
81,5.2177645371266505e+88,186000.0,1.1488168447205793e+89,attack
82,5.139358585600664e+89,186000.0,1.1315538813962507e+90,attack
83,5.062130819328333e+90,186000.0,1.11455032400256e+91,attack
84,4.9860635340351126e+91,186000.0,1.0978022745159996e+92,attack
85,4.9111392914838505e+92,186000.0,1.0813058934876176e+93,attack
86,4.837340915477121e+93,186000.0,1.0650573991628353e+94,attack
87,4.7646514879196206e+94,186000.0,1.0490530666144866e+95,attack
88,4.693054344939733e+95,186000.0,1.0332892268888911e+96,attack
89,4.622533073069386e+96,186000.0,1.0177622661647515e+97,attack
90,4.553071505481301e+97,186000.0,1.0024686249246975e+98,attack
91,4.4846537182827795e+98,186000.0,9.874047971392735e+98,attack
92,4.417264026865208e+99,186000.0,9.725673294631909e+99,attack
93,4.350886982308383e+100,186000.0,9.579528204436551e+100,attack
94,4.285507367838893e+101,186000.0,9.435579197405948e+101,attack
95,4.221110195341707e+102,186000.0,9.29379327358601e+102,attack
96,4.157680701924196e+103,186000.0,9.154137928904133e+103,attack
97,4.095204346531754e+104,186000.0,9.016581147717703e+104,attack
98,4.033666806614325e+105,186000.0,8.881091395474608e+105,attack
99,3.973053974842974e+106,186000.0,8.747637611484025e+106,attack
100,3.913351955875821e+107,186000.0,8.616189201795801e+107,attack
