block_id,total_gas,total_mev_captured,validator_type,validator_id
1,49736000,42740,attack,1716
2,15830000,6390,attack,1710
3,14970000,0,attack,1714
4,5089000,19530,attack,1729
5,63429000,14200,attack,1740
6,69327000,0,attack,1717
7,9549000,558800,attack,1707
8,32452000,257990,attack,1736
9,77402000,0,attack,1739
10,10580000,146000,attack,1705
11,37973000,35600,attack,1725
12,44157000,155000,attack,1711
13,48297000,0,attack,1737
14,5380000,56200,attack,1724
15,16576000,352200,attack,1724
16,76137000,5640,attack,1719
17,9797000,0,attack,1738
18,8102000,122890,attack,1707
19,12557000,60700,attack,1719
20,11284000,144640,attack,1737
21,5860000,0,attack,1744
22,14210000,0,attack,1722
23,15702000,618340,attack,1701
24,16840000,85900,attack,1729
25,23630000,135200,attack,1703
26,18204000,195000,attack,1731
27,13917000,0,attack,1713
28,40646000,0,attack,1709
29,12433000,0,attack,1716
30,11574000,17700000,attack,1732
31,104150000,0,attack,1738
32,22239000,12300,attack,1714
33,18480000,53340,attack,1728
34,34170000,200180,attack,1710
35,13213000,0,attack,1724
36,14122000,0,attack,1720
37,45550000,0,attack,1718
38,11226000,35100,attack,1737
39,14123000,0,attack,1711
40,55932000,0,attack,1718
41,6402000,65100,attack,1712
42,38300000,283100,attack,1710
43,46944000,196300,attack,1712
44,47295000,167500,attack,1734
45,58234000,53700,attack,1740
46,76360000,108000,attack,1715
47,14331000,655700,attack,1726
48,12660000,154300,attack,1745
49,14240000,510000,attack,1710
50,83623000,5630,attack,1714
