block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1089000000,18520840,3368525330.0,attack,142
2,797400000,82770330,8314914170.0,attack,113
3,905220000,55669700,13747902895.0,attack,115
4,865183000,55480230,19414572890.0,attack,118
5,1224120000,29912940,25647925755.0,attack,117
6,1004930000,29671100,31956647360.0,attack,124
7,1151300000,22659520,38856978965.0,attack,135
8,846464000,94353990,45984888280.0,attack,102
9,968420000,71180900,53590537895.0,attack,118
10,1193680000,36477300,61563556985.0,attack,125
11,856017000,76487200,69634623295.0,attack,112
12,981552000,60836700,78345048885.0,attack,101
13,909480000,33665000,87380003055.0,attack,141
14,1058110000,22247800,96890598260.0,attack,109
15,1294400000,19674690,106836160990.0,attack,133
16,1280500000,18936200,116956226105.0,attack,129
17,1228000000,521920,127313846450.0,attack,101
18,1062800000,35714340,138076194685.0,attack,134
19,1108750000,88728400,149291818250.0,attack,103
20,1409800000,60949900,160946723375.0,normal,149
21,1154830000,36110520,172635052215.0,attack,130
22,979890000,189854500,184700791755.0,normal,150
23,1157000000,9912840,197317825605.0,attack,121
24,1219500000,18877400,210214743770.0,attack,101
25,1112930000,71737240,223509697320.0,attack,106
26,875814000,124193300,237091922755.0,attack,134
27,1180900000,18363630,251255062970.0,attack,113
28,1002664000,78144300,265538551680.0,attack,144
29,667190000,79661470,280092737480.0,attack,139
30,750524000,145863400,295305054890.0,attack,110
31,955560000,41403040,310809357975.0,attack,134
32,1140420000,24168400,326801610855.0,attack,105
33,1259000000,20091600,343145589200.0,attack,129
34,1259000000,379500,359755709495.0,attack,101
35,1122670000,18228300,376667084945.0,attack,103
36,861767000,149729100,393857943810.0,attack,125
37,1028690000,65417430,411564716890.0,attack,142
38,1138540000,122360200,429694417130.0,normal,147
39,1163580000,14912580,448091521100.0,attack,131
40,769360000,108179400,466743774230.0,attack,132
41,890957000,89785600,485989057655.0,attack,102
42,1107000000,1232130,505700628460.0,attack,127
43,1230000000,31456900,525781948905.0,attack,142
44,1102400000,20593100,545984679990.0,attack,141
45,1303600000,35709300,566719483640.0,attack,133
46,1023882000,71086580,587625016635.0,attack,106
47,1198200000,15479820,609148854685.0,attack,121
48,1094230000,60950600,630932191320.0,attack,142
49,785250000,72720490,652955036850.0,attack,128
50,1113017000,53850500,675633948155.0,attack,101
