block_id,total_gas,total_mev_captured,validator_type,validator_id
1,207722000,814320,normal,81
2,207130000,5765670,normal,79
3,246310000,1200000,attack,57
4,211163000,3786100,attack,59
5,191540000,502100,attack,55
6,187910000,18901630,attack,60
7,231800000,5878240,attack,71
8,270870000,626510,attack,61
9,172693000,2767440,normal,98
10,296113000,2815780,normal,91
11,181670000,24050630,attack,65
12,204600000,6602150,normal,77
13,214440000,18635200,attack,62
14,332320000,838200,normal,85
15,129315000,3606100,normal,81
16,184120000,1699790,attack,53
17,136640000,7132500,normal,93
18,268940000,19174830,normal,87
19,214000000,6474000,normal,88
20,345380000,5665900,normal,92
21,229920000,1757200,normal,88
22,122354000,19498000,attack,73
23,258552000,2433800,attack,57
24,121320000,7494940,attack,64
25,187400000,1507380,attack,64
26,254020000,1644060,normal,94
27,179160000,5335140,attack,58
28,333970000,7903830,normal,89
29,228480000,9008620,normal,89
30,121980000,49950900,normal,83
31,138190000,697300,normal,81
32,152020000,1865340,normal,89
33,160890000,9547200,normal,79
34,118292000,8011500,normal,85
35,137370000,5115200,attack,70
36,236100000,1148280,attack,75
37,157960000,32236600,normal,82
38,218560000,1169890,attack,64
39,214390000,10606500,attack,59
40,248300000,17916640,attack,53
41,227450000,18307830,normal,98
42,176070000,2709900,attack,63
43,185094000,6796240,normal,91
44,264254000,3840800,normal,80
45,188910000,5844300,attack,56
46,147890000,3075740,attack,62
47,285663000,10068700,normal,93
48,92367000,8882600,normal,79
49,208970000,4266270,normal,86
50,247390000,810000,attack,60
