block_id,total_gas,total_mev_captured,validator_type,validator_id
1,29232000,139000,attack,2933
2,14233000,66100,attack,2938
3,39470000,472440,attack,2921
4,15183000,7840,attack,2929
5,44270000,94000,attack,2920
6,14710000,30200,normal,2945
7,72503000,60700,attack,2917
8,69576000,580600,attack,2927
9,9350000,15700,normal,2946
10,71847000,0,normal,2948
11,8820000,1028500,attack,2919
12,57678000,0,attack,2912
13,84484000,181000,attack,2903
14,10437000,139000,normal,2945
15,37900000,65500,attack,2911
16,16379000,324540,attack,2916
17,13240000,0,attack,2935
18,44459000,70000,attack,2905
19,58509000,71800,attack,2939
20,58450000,17700000,normal,2944
21,8529000,3130,attack,2901
22,39835000,5640,attack,2938
23,16040000,0,attack,2929
24,9990000,154100,attack,2922
25,43090000,0,attack,2902
26,5839000,381000,attack,2906
27,14842000,146000,attack,2904
28,64784000,1019700,attack,2917
29,10373000,49900,attack,2925
30,68173000,66100,attack,2920
31,9957000,23540,attack,2934
32,9200000,17754340,attack,2924
33,5648000,0,attack,2918
34,11209000,97700,attack,2926
35,49870000,84200,attack,2924
36,11902000,0,attack,2930
37,12950000,49600,attack,2920
38,5149000,35600,attack,2933
39,14430000,177800,attack,2909
40,27350000,848200,normal,2944
41,8268000,111100,attack,2918
42,16514000,105300,normal,2949
43,8610000,0,attack,2925
44,19813000,145030,attack,2934
45,83114000,4320000,attack,2917
46,32279000,75000,normal,2942
47,12260000,5180,attack,2924
48,10543000,0,attack,2905
49,24300000,0,attack,2919
50,6377000,0,attack,2933
