block_id,total_gas,total_mev_captured,validator_type,validator_id
1,64818000,135600,normal,2196
2,16314000,7207000,attack,2153
3,44350000,0,attack,2168
4,34963000,0,normal,2178
5,24587000,24700,attack,2171
6,101910000,215740,attack,2159
7,9010000,725000,attack,2161
8,7745000,533500,attack,2165
9,41267000,288700,attack,2155
10,13085000,0,normal,2176
11,3488000,42000,attack,2172
12,10990000,21800,normal,2176
13,59410000,106600,attack,2162
14,43419000,81400,attack,2163
15,34376000,7239100,attack,2158
16,21784000,10700,normal,2180
17,18163000,0,normal,2181
18,13580000,0,attack,2159
19,34982000,0,attack,2154
20,8270000,0,attack,2161
21,4531000,7200700,normal,2190
22,7680000,369100,normal,2196
23,41600000,0,normal,2189
24,20114000,194100,normal,2191
25,19370000,12800,attack,2165
26,11662000,16400,normal,2185
27,15550000,0,normal,2191
28,109707000,215000,attack,2163
29,8780000,4420000,attack,2172
30,18560000,0,attack,2154
31,76460000,46500,attack,2154
32,9010000,0,attack,2152
33,33160000,207800,normal,2188
34,23870000,117900,normal,2198
35,10048000,296000,attack,2168
36,6969000,66200,attack,2171
37,2769000,0,normal,2182
38,58650000,0,normal,2183
39,19390000,0,attack,2164
40,4280000,0,normal,2187
41,13223000,1189000,normal,2195
42,4860000,0,normal,2183
43,10498000,64720,attack,2167
44,34755000,635200,normal,2177
45,7468000,393700,attack,2169
46,8430000,0,normal,2179
47,19420000,87380,attack,2164
48,10470000,0,normal,2189
49,9817000,0,normal,2183
50,19045000,155000,normal,2188
