block_id,total_gas,total_mev_captured,validator_type,validator_id
1,501630000,31153800,normal,35
2,695640000,17671900,normal,24
3,782130000,58904030,normal,14
4,704270000,35252820,normal,28
5,603690000,9379390,normal,20
6,604025000,55152700,normal,30
7,521105000,33560600,normal,46
8,398610000,15379630,normal,30
9,745050000,40366420,normal,20
10,744250000,98850420,normal,50
11,651170000,68275500,attack,5
12,708500000,36676980,normal,11
13,851450000,33610240,normal,30
14,738080000,19816430,normal,43
15,727890000,76633200,normal,17
16,745220000,49069440,normal,46
17,793926000,22357540,normal,47
18,807800000,41802100,normal,26
19,1033360000,36376400,normal,27
20,724700000,5493600,normal,45
21,808532000,13370200,normal,29
22,790970000,60868180,normal,47
23,782400000,6494590,normal,45
24,730090000,60849500,normal,15
25,759120000,24662600,normal,47
26,696365000,75284800,normal,23
27,661960000,42431500,attack,4
28,905200000,487000,normal,12
29,648830000,36682000,normal,15
30,642660000,12705080,normal,18
31,671960000,40561670,normal,36
32,951010000,48525100,normal,8
33,831460000,12551420,normal,26
34,582960000,41060750,normal,40
35,619200000,4651640,normal,48
36,811510000,79053600,normal,36
37,713100000,30844180,normal,30
38,679400000,4876800,normal,28
39,519930000,41739900,attack,2
40,729620000,13163100,normal,27
41,745442000,39724990,normal,14
42,888853000,15290000,normal,41
43,688070000,38225020,attack,1
44,1026998000,23930000,normal,45
45,864000000,30157280,normal,6
46,788200000,6645500,normal,16
47,718610000,60082100,normal,39
48,667000000,27346230,attack,2
49,497960000,36616900,attack,2
50,733910000,47543300,attack,1
