block_id,total_gas,total_mev_captured,validator_type,validator_id
1,14586000,318200,normal,1193
2,54632000,134000,attack,1158
3,11023000,209200,normal,1175
4,53650000,18600,attack,1158
5,5435000,1042520,normal,1181
6,13514000,0,normal,1166
7,11379000,182600,normal,1170
8,11507000,45700,attack,1151
9,30480000,283000,normal,1183
10,10140000,0,attack,1152
11,39494000,570000,attack,1153
12,39026000,4320000,normal,1171
13,40746000,12800,normal,1166
14,3940000,39490,normal,1188
15,6527000,16400,normal,1166
16,77950000,0,attack,1164
17,56310000,43600,attack,1164
18,12171000,17816600,normal,1169
19,44600000,0,normal,1199
20,20521000,7421000,normal,1182
21,14745000,13900,normal,1166
22,5257000,16360,normal,1175
23,29287000,0,normal,1172
24,38145000,49990,normal,1166
25,10160000,510000,normal,1176
26,12270000,0,attack,1153
27,64350000,28100,attack,1162
28,41850000,0,attack,1152
29,43689000,104500,normal,1182
30,25150000,121000,normal,1196
31,64623000,22420,normal,1184
32,69835000,13800,normal,1174
33,42440000,34700,normal,1178
34,48137000,64600,attack,1162
35,14490000,0,normal,1169
36,65816000,329300,normal,1171
37,51289000,39400,normal,1174
38,9441000,38800,normal,1180
39,30392000,99900,normal,1196
40,13795000,0,normal,1166
41,29410000,0,attack,1164
42,48988000,0,normal,1167
43,16732000,0,normal,1173
44,55913000,0,normal,1185
45,51629000,0,attack,1154
46,17117000,916000,normal,1192
47,11359000,12300,normal,1191
48,45468000,278000,attack,1158
49,15130000,0,normal,1190
50,26530000,0,normal,1187
