block_num,builder_id,total_gas_fee,total_mev
0,builder_6,5920000,3130
1,builder_6,41621001,151130
2,builder_6,173452997,18913300
3,builder_6,920000,0
4,builder_6,690480009,20676730
5,builder_6,345817996,2164900
6,builder_6,1003860005,20988500
7,builder_6,304677996,305700
8,builder_6,536370013,322800
9,builder_6,3999999,510000
10,builder_6,768575996,2366540
11,builder_6,104959998,564800
12,builder_6,1452770006,2495100
13,builder_6,956076001,19931300
14,builder_6,178926003,20337430
15,builder_6,56662995,560800
16,builder_6,249629996,9964820
17,builder_6,286870996,1639020
18,builder_6,9899999,137400
19,builder_6,156322002,970800
20,builder_6,5920000,3130
21,builder_6,41621001,151130
22,builder_6,173452997,18913300
23,builder_6,920000,0
24,builder_6,690480009,20676730
25,builder_6,345817996,2164900
26,builder_6,1003860005,20988500
27,builder_6,304677996,305700
28,builder_6,536370013,322800
29,builder_6,3999999,510000
30,builder_6,768575996,2366540
31,builder_6,104959998,564800
32,builder_6,1452770006,2495100
33,builder_6,956076001,19931300
34,builder_6,178926003,20337430
35,builder_6,56662995,560800
36,builder_6,249629996,9964820
37,builder_6,286870996,1639020
38,builder_6,9899999,137400
39,builder_6,156322002,970800
40,builder_6,5920000,3130
41,builder_6,41621001,151130
42,builder_6,173452997,18913300
43,builder_6,920000,0
44,builder_6,690480009,20676730
45,builder_6,345817996,2164900
46,builder_6,1003860005,20988500
47,builder_6,304677996,305700
48,builder_6,536370013,322800
49,builder_6,3999999,510000
50,builder_6,768575996,2366540
51,builder_6,104959998,564800
52,builder_6,1452770006,2495100
53,builder_6,956076001,19931300
54,builder_6,178926003,20337430
55,builder_6,56662995,560800
56,builder_6,249629996,9964820
57,builder_6,286870996,1639020
58,builder_6,9899999,137400
59,builder_6,156322002,970800
60,builder_6,5920000,3130
61,builder_6,41621001,151130
62,builder_6,173452997,18913300
63,builder_6,920000,0
64,builder_6,690480009,20676730
65,builder_6,345817996,2164900
66,builder_6,1003860005,20988500
67,builder_6,304677996,305700
68,builder_6,536370013,322800
69,builder_6,3999999,510000
70,builder_6,768575996,2366540
71,builder_6,104959998,564800
72,builder_6,1452770006,2495100
73,builder_6,956076001,19931300
74,builder_6,178926003,20337430
75,builder_6,56662995,560800
76,builder_6,249629996,9964820
77,builder_6,286870996,1639020
78,builder_6,9899999,137400
79,builder_6,156322002,970800
80,builder_6,5920000,3130
81,builder_6,41621001,151130
82,builder_6,173452997,18913300
83,builder_6,920000,0
84,builder_6,690480009,20676730
85,builder_6,345817996,2164900
86,builder_6,1003860005,20988500
87,builder_6,304677996,305700
88,builder_6,536370013,322800
89,builder_6,3999999,510000
90,builder_6,768575996,2366540
91,builder_6,104959998,564800
92,builder_6,1452770006,2495100
93,builder_6,956076001,19931300
94,builder_6,178926003,20337430
95,builder_6,56662995,560800
96,builder_6,249629996,9964820
97,builder_6,286870996,1639020
98,builder_6,9899999,137400
99,builder_6,156322002,970800
100,builder_6,5920000,3130
101,builder_6,41621001,151130
102,builder_6,173452997,18913300
103,builder_6,920000,0
104,builder_6,690480009,20676730
105,builder_6,345817996,2164900
106,builder_6,1003860005,20988500
107,builder_6,304677996,305700
108,builder_6,536370013,322800
109,builder_6,3999999,510000
110,builder_6,768575996,2366540
111,builder_6,104959998,564800
112,builder_6,1452770006,2495100
113,builder_6,956076001,19931300
114,builder_6,178926003,20337430
115,builder_6,56662995,560800
116,builder_6,249629996,9964820
117,builder_6,286870996,1639020
118,builder_6,9899999,137400
119,builder_6,156322002,970800
120,builder_6,5920000,3130
121,builder_6,41621001,151130
122,builder_6,173452997,18913300
123,builder_6,920000,0
124,builder_6,690480009,20676730
125,builder_6,345817996,2164900
126,builder_6,1003860005,20988500
127,builder_6,304677996,305700
128,builder_6,536370013,322800
129,builder_6,3999999,510000
130,builder_6,768575996,2366540
131,builder_6,104959998,564800
132,builder_6,1452770006,2495100
133,builder_6,956076001,19931300
134,builder_6,178926003,20337430
135,builder_6,56662995,560800
136,builder_6,249629996,9964820
137,builder_6,286870996,1639020
138,builder_6,9899999,137400
139,builder_6,156322002,970800
140,builder_6,5920000,3130
141,builder_6,41621001,151130
142,builder_6,173452997,18913300
143,builder_6,920000,0
144,builder_6,690480009,20676730
145,builder_6,345817996,2164900
146,builder_6,1003860005,20988500
147,builder_6,304677996,305700
148,builder_6,536370013,322800
149,builder_6,3999999,510000
150,builder_6,768575996,2366540
151,builder_6,104959998,564800
152,builder_6,1452770006,2495100
153,builder_6,956076001,19931300
154,builder_6,178926003,20337430
155,builder_6,56662995,560800
156,builder_6,249629996,9964820
157,builder_6,286870996,1639020
158,builder_6,9899999,137400
159,builder_6,156322002,970800
160,builder_6,5920000,3130
161,builder_6,41621001,151130
