id,position,gas_fee,mev_potential,creator_id,created_at,included_at,target_tx
0,0,3200000,0,user_0,0,0,
1,1,2100000,0,user_1,0,0,
34,0,3600000,0,user_33,0,1,
55,1,1100001,0,user_1,1,1,29
29,2,1100000,17700000,user_25,0,1,
54,3,1099999,0,user_1,1,1,29
33,4,220000,0,user_30,0,1,
28,5,130000,0,user_25,0,1,
25,6,110000,0,user_21,0,1,
131,0,300000,0,user_10,2,2,
139,0,30000000,146000,user_21,2,3,
4,1,5000000,0,user_4,0,3,
87,2,5000000,0,user_25,1,3,
20,3,3500000,17000,user_14,0,3,
64,4,3200000,0,user_9,1,3,
17,5,2600000,0,user_12,0,3,
65,6,2400000,0,user_11,1,3,
95,7,2300000,0,user_33,1,3,
108,8,2000000,0,user_47,1,3,
67,9,1900000,19700,user_13,1,3,
13,10,1600000,0,user_8,0,3,
37,11,1300000,0,user_35,0,3,
9,12,1200000,0,user_7,0,3,
60,13,1100001,0,user_4,1,3,29
61,14,1100001,0,user_5,1,3,29
72,15,1100000,0,user_15,1,3,
63,16,1100000,0,user_7,1,3,
142,17,1100000,10700,user_25,2,3,
39,18,1000000,0,user_37,0,3,
32,19,1000000,0,user_29,0,3,
21,20,970000,0,user_15,0,3,
68,21,660000,0,user_13,1,3,
148,22,630000,0,user_31,2,3,
120,23,460001,0,user_2,2,3,19
10,24,460000,0,user_7,0,3,
19,25,460000,296000,user_12,0,3,
149,26,460000,5640,user_33,2,3,
84,27,360000,0,user_21,1,3,
138,28,340000,0,user_21,2,3,
18,29,300000,0,user_12,0,3,
11,30,260000,0,user_7,0,3,
12,31,170000,0,user_8,0,3,
22,32,170000,0,user_16,0,3,
5,33,160000,0,user_5,0,3,
8,34,150000,0,user_7,0,3,
15,35,150000,0,user_9,0,3,
86,36,150000,42000,user_24,1,3,
69,37,150000,0,user_13,1,3,
150,38,150000,0,user_33,2,3,
175,39,149999,0,user_1,3,3,86
119,40,120001,0,user_0,2,3,51
3,41,120000,0,user_4,0,3,
51,42,120000,35600,user_47,0,3,
2,43,110000,0,user_3,0,3,
97,44,110000,0,user_35,1,3,
147,45,110000,73100,user_30,2,3,
50,46,100000,0,user_47,0,3,
66,47,98000,0,user_13,1,3,
56,48,84001,0,user_2,1,3,7
57,49,84001,0,user_2,1,3,7
59,50,84001,0,user_3,1,3,7
7,51,84000,19700,user_7,0,3,
62,52,83999,0,user_5,1,3,7
70,53,83000,0,user_13,1,3,
49,54,79000,0,user_46,0,3,
94,55,77000,0,user_31,1,3,
14,56,73000,0,user_9,0,3,
58,57,70001,0,user_3,1,3,6
6,58,70000,3130,user_6,0,3,
176,0,30000001,0,user_2,3,4,139
177,1,30000001,0,user_2,3,4,139
178,2,30000001,0,user_2,3,4,139
250,3,30000001,0,user_0,4,4,139
251,4,30000001,0,user_0,4,4,139
253,5,30000001,0,user_0,4,4,139
179,6,29999999,0,user_2,3,4,139
180,7,29999999,0,user_2,3,4,139
80,8,6300000,0,user_19,1,4,
207,9,5000000,0,user_30,3,4,
76,10,4200000,0,user_16,1,4,
75,11,2600000,0,user_16,1,4,
208,12,2400000,0,user_30,3,4,
151,13,2400000,13900,user_35,2,4,
91,14,2000000,0,user_29,1,4,
135,15,2000000,146000,user_13,2,4,
152,16,2000000,75000,user_35,2,4,
214,17,2000000,0,user_37,3,4,
121,18,1900001,0,user_3,2,4,67
122,19,1900001,0,user_3,2,4,67
125,20,1700000,0,user_6,2,4,
189,21,1400000,0,user_15,3,4,
256,22,1100001,0,user_1,4,4,29
196,23,1100000,0,user_21,3,4,
153,24,1100000,0,user_37,2,4,
197,25,910000,13800,user_21,3,4,
212,26,910000,0,user_35,3,4,
210,27,670000,0,user_31,3,4,
184,28,670000,0,user_9,3,4,
77,29,660000,15300,user_16,1,4,
224,30,630000,0,user_47,3,4,
123,31,460001,0,user_4,2,4,71
124,32,460001,0,user_5,2,4,19
252,33,460001,0,user_0,4,4,19
71,34,460000,35600,user_14,1,4,
254,35,459999,0,user_0,4,4,19
74,36,420000,0,user_16,1,4,
132,37,420000,0,user_11,2,4,
130,38,350000,0,user_9,2,4,
211,39,310000,0,user_33,3,4,
203,40,240000,16400,user_25,3,4,
126,41,160000,13900,user_7,2,4,
93,42,150000,0,user_29,1,4,
73,43,130000,0,user_16,1,4,
92,44,110000,0,user_29,1,4,
133,45,110000,0,user_11,2,4,
129,46,110000,39400,user_9,2,4,
255,47,85001,0,user_1,4,4,88
88,48,85000,128000,user_26,1,4,
209,49,85000,0,user_30,3,4,
206,50,83000,0,user_30,3,4,
223,3,30000000,0,user_46,3,6,
190,4,30000000,0,user_16,3,6,
198,10,1500000,0,user_22,3,6,
193,12,1400000,0,user_19,3,6,
199,15,1100000,0,user_22,3,6,
261,17,660000,0,user_7,4,6,
194,18,650000,0,user_19,3,6,
201,26,360000,75000,user_22,3,6,
402,8,359999,0,builder_2,5,5,201
268,23,420000,0,user_13,4,6,
188,24,370000,0,user_14,3,6,
222,25,370000,0,user_46,3,6,
204,30,220000,0,user_26,3,6,
200,33,120000,0,user_22,3,6,
258,35,85001,0,user_4,4,6,88
259,36,85001,0,user_4,4,6,88
260,37,85001,0,user_5,4,6,88
333,42,84999,0,user_2,5,6,88
134,0,30000000,0,user_12,2,6,
161,1,30000000,84800,user_46,2,6,
271,2,30000000,0,user_15,4,6,
223,3,30000000,0,user_46,3,6,
190,4,30000000,0,user_16,3,6,
362,5,6100000,0,user_25,5,6,
136,6,2300000,0,user_14,2,6,
290,7,2000000,0,user_30,4,6,
182,8,1999999,0,user_5,3,6,135
283,9,1700000,0,user_24,4,6,
198,10,1500000,0,user_22,3,6,
187,11,1400000,0,user_13,3,6,
193,12,1400000,0,user_19,3,6,
284,13,1300000,0,user_25,4,6,
181,14,1100001,0,user_4,3,6,29
199,15,1100000,0,user_22,3,6,
332,16,1099999,0,user_0,5,6,29
261,17,660000,0,user_7,4,6,
194,18,650000,0,user_19,3,6,
143,19,600000,0,user_26,2,6,
127,20,530000,0,user_8,2,6,
370,21,530000,0,user_31,5,6,
183,22,420000,0,user_7,3,6,
268,23,420000,0,user_13,4,6,
188,24,370000,0,user_14,3,6,
222,25,370000,0,user_46,3,6,
201,26,360000,75000,user_22,3,6,
186,27,310000,0,user_11,3,6,
277,28,310000,0,user_21,4,6,
294,29,260000,0,user_37,4,6,
204,30,220000,0,user_26,3,6,
128,31,160000,0,user_8,2,6,
278,32,150000,0,user_21,4,6,
200,33,120000,0,user_22,3,6,
146,34,110000,0,user_29,2,6,
258,35,85001,0,user_4,4,6,88
259,36,85001,0,user_4,4,6,88
260,37,85001,0,user_5,4,6,88
404,38,85001,0,user_1,6,6,369
369,39,85000,139000,user_30,5,6,
257,40,84999,0,user_2,4,6,88
331,41,84999,0,user_0,5,6,88
333,42,84999,0,user_2,5,6,88
403,43,84999,0,user_1,6,6,369
140,44,77000,7840,user_22,2,6,
427,0,30000000,12800,user_24,6,7,
441,1,5000000,0,user_33,6,7,
344,2,2100000,0,user_9,5,7,
