block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_13,5300000,0,
1,builder_13,5637000,17743600,
2,builder_13,22111001,18261430,
3,builder_11,2610002,78740,
4,builder_11,59636997,488400,
5,builder_13,171458996,1346230,
6,builder_2,447697995,1325140,
7,builder_13,310133998,1389740,
8,builder_2,129472997,1664600,
9,builder_11,235430002,1793830,
10,builder_11,36830002,24700,
11,builder_13,285630008,2043500,
12,builder_13,193513004,57120,
13,builder_13,304906004,1045030,
14,builder_13,168590997,289000,
15,builder_13,786946995,991600,
16,builder_11,362887001,7673100,
17,builder_13,314861001,269000,
18,builder_13,286390006,1702170,
19,builder_13,174706998,235600,
20,builder_13,5300000,0,
21,builder_13,5637000,17743600,
22,builder_13,22111001,18261430,
23,builder_11,2610002,78740,
24,builder_11,59636997,488400,
25,builder_13,171458996,1346230,
26,builder_2,447697995,1325140,
27,builder_13,310133998,1389740,
28,builder_2,129472997,1664600,
29,builder_11,235430002,1793830,
30,builder_11,36830002,24700,
31,builder_13,285630008,2043500,
32,builder_13,193513004,57120,
33,builder_13,304906004,1045030,
34,builder_13,168590997,289000,
35,builder_13,786946995,991600,
36,builder_11,362887001,7673100,
37,builder_13,314861001,269000,
38,builder_13,286390006,1702170,
39,builder_13,174706998,235600,
40,builder_13,5300000,0,
41,builder_13,5637000,17743600,
42,builder_13,22111001,18261430,
43,builder_11,2610002,78740,
44,builder_11,59636997,488400,
45,builder_13,171458996,1346230,
46,builder_2,447697995,1325140,
47,builder_13,310133998,1389740,
48,builder_2,129472997,1664600,
49,builder_11,235430002,1793830,
50,builder_11,36830002,24700,
51,builder_13,285630008,2043500,
52,builder_13,193513004,57120,
53,builder_13,304906004,1045030,
54,builder_13,168590997,289000,
55,builder_13,786946995,991600,
56,builder_11,362887001,7673100,
57,builder_13,314861001,269000,
58,builder_13,286390006,1702170,
59,builder_13,174706998,235600,
60,builder_13,5300000,0,
61,builder_13,5637000,17743600,
62,builder_13,22111001,18261430,
63,builder_11,2610002,78740,
64,builder_11,59636997,488400,
65,builder_13,171458996,1346230,
66,builder_2,447697995,1325140,
67,builder_13,310133998,1389740,
68,builder_2,129472997,1664600,
69,builder_11,235430002,1793830,
70,builder_11,36830002,24700,
71,builder_13,285630008,2043500,
72,builder_13,193513004,57120,
73,builder_13,304906004,1045030,
74,builder_13,168590997,289000,
75,builder_13,786946995,991600,
76,builder_11,362887001,7673100,
77,builder_13,314861001,269000,
78,builder_13,286390006,1702170,
79,builder_13,174706998,235600,
80,builder_13,5300000,0,
81,builder_13,5637000,17743600,
82,builder_13,22111001,18261430,
83,builder_11,2610002,78740,
84,builder_11,59636997,488400,
