block_num,builder_id,total_gas_fee,total_mev
0,builder_6,110000,0
1,builder_6,9579999,13900
2,builder_6,190000,0
3,builder_6,109549999,283000
4,builder_6,2103999,350000
5,builder_6,4599999,7190000
6,builder_6,340001,7190000
7,builder_6,156000,0
8,builder_6,1820000,0
9,builder_6,3260000,0
10,builder_6,15720001,66100
11,builder_6,12370001,24700
12,builder_6,650000,0
13,builder_6,719999,322000
14,builder_6,568000,0
15,builder_6,1040000,0
16,builder_6,1464000,0
17,builder_6,37017001,13900
18,builder_6,596999,146000
19,builder_6,410001,19700
20,builder_6,110000,0
21,builder_6,9579999,13900
22,builder_6,190000,0
23,builder_6,109549999,283000
24,builder_6,2103999,350000
25,builder_6,4599999,7190000
26,builder_6,340001,7190000
27,builder_6,156000,0
28,builder_6,1820000,0
29,builder_6,3260000,0
30,builder_6,15720001,66100
31,builder_6,12370001,24700
32,builder_6,650000,0
33,builder_6,719999,322000
34,builder_6,568000,0
35,builder_6,1040000,0
36,builder_6,1464000,0
37,builder_6,37017001,13900
38,builder_6,596999,146000
39,builder_6,410001,19700
40,builder_6,110000,0
41,builder_6,9579999,13900
42,builder_6,190000,0
43,builder_6,109549999,283000
44,builder_6,2103999,350000
45,builder_6,4599999,7190000
46,builder_6,340001,7190000
47,builder_6,156000,0
48,builder_6,1820000,0
49,builder_6,3260000,0
50,builder_6,15720001,66100
51,builder_6,12370001,24700
52,builder_6,650000,0
53,builder_6,719999,322000
54,builder_6,568000,0
55,builder_6,1040000,0
56,builder_6,1464000,0
57,builder_6,37017001,13900
58,builder_6,596999,146000
59,builder_6,410001,19700
60,builder_6,110000,0
61,builder_6,9579999,13900
62,builder_6,190000,0
63,builder_6,109549999,283000
64,builder_6,2103999,350000
65,builder_6,4599999,7190000
66,builder_6,340001,7190000
67,builder_6,156000,0
68,builder_6,1820000,0
69,builder_6,3260000,0
70,builder_6,15720001,66100
71,builder_6,12370001,24700
72,builder_6,650000,0
73,builder_6,719999,322000
74,builder_6,568000,0
75,builder_6,1040000,0
76,builder_6,1464000,0
77,builder_6,37017001,13900
78,builder_6,596999,146000
79,builder_6,410001,19700
80,builder_6,110000,0
81,builder_6,9579999,13900
82,builder_6,190000,0
83,builder_6,109549999,283000
84,builder_6,2103999,350000
85,builder_6,4599999,7190000
86,builder_6,340001,7190000
87,builder_6,156000,0
88,builder_6,1820000,0
89,builder_6,3260000,0
90,builder_6,15720001,66100
91,builder_6,12370001,24700
92,builder_6,650000,0
93,builder_6,719999,322000
94,builder_6,568000,0
95,builder_6,1040000,0
96,builder_6,1464000,0
97,builder_6,37017001,13900
98,builder_6,596999,146000
99,builder_6,410001,19700
100,builder_6,110000,0
101,builder_6,9579999,13900
102,builder_6,190000,0
103,builder_6,109549999,283000
104,builder_6,2103999,350000
105,builder_6,4599999,7190000
106,builder_6,340001,7190000
107,builder_6,156000,0
108,builder_6,1820000,0
109,builder_6,3260000,0
110,builder_6,15720001,66100
111,builder_6,12370001,24700
