block_num,builder_id,total_gas_fee,total_mev
0,builder_6,5920000,3130
1,builder_6,36392002,398660
2,builder_6,45534006,18252000
3,builder_6,239089993,19735660
4,builder_6,192934008,303130
5,builder_6,583079994,2746380
6,builder_6,225193996,976500
7,builder_6,88536992,1015300
8,builder_6,132603998,1427800
9,builder_6,3579002,178400
10,builder_6,120694004,1821540
11,builder_6,153630007,2433500
12,builder_6,128296006,422400
13,builder_6,144574000,1049400
14,builder_6,84894010,1795040
15,builder_6,175054003,19499630
16,builder_6,109678001,5803230
17,builder_6,11236011,60700
18,builder_6,66057007,5221830
19,builder_6,227656991,5556130
20,builder_6,5920000,3130
21,builder_6,36392002,398660
22,builder_6,45534006,18252000
23,builder_6,239089993,19735660
24,builder_6,192934008,303130
25,builder_6,583079994,2746380
26,builder_6,225193996,976500
27,builder_6,88536992,1015300
28,builder_6,132603998,1427800
29,builder_6,3579002,178400
30,builder_6,120694004,1821540
31,builder_6,153630007,2433500
32,builder_6,128296006,422400
33,builder_6,144574000,1049400
34,builder_6,84894010,1795040
35,builder_6,175054003,19499630
36,builder_6,109678001,5803230
37,builder_6,11236011,60700
38,builder_6,66057007,5221830
39,builder_6,227656991,5556130
40,builder_6,5920000,3130
41,builder_6,36392002,398660
42,builder_6,45534006,18252000
43,builder_6,239089993,19735660
44,builder_6,192934008,303130
45,builder_6,583079994,2746380
46,builder_6,225193996,976500
47,builder_6,88536992,1015300
48,builder_6,132603998,1427800
49,builder_6,3579002,178400
50,builder_6,120694004,1821540
51,builder_6,153630007,2433500
52,builder_6,128296006,422400
53,builder_6,144574000,1049400
54,builder_6,84894010,1795040
55,builder_6,175054003,19499630
56,builder_6,109678001,5803230
57,builder_6,11236011,60700
58,builder_6,66057007,5221830
59,builder_6,227656991,5556130
60,builder_6,5920000,3130
61,builder_6,36392002,398660
62,builder_6,45534006,18252000
63,builder_6,239089993,19735660
64,builder_6,192934008,303130
65,builder_6,583079994,2746380
66,builder_6,225193996,976500
67,builder_6,88536992,1015300
68,builder_6,132603998,1427800
69,builder_6,3579002,178400
70,builder_6,120694004,1821540
71,builder_6,153630007,2433500
72,builder_6,128296006,422400
73,builder_6,144574000,1049400
74,builder_6,84894010,1795040
75,builder_6,175054003,19499630
76,builder_6,109678001,5803230
77,builder_6,11236011,60700
78,builder_6,66057007,5221830
79,builder_6,227656991,5556130
80,builder_6,5920000,3130
81,builder_6,36392002,398660
82,builder_6,45534006,18252000
83,builder_6,239089993,19735660
84,builder_6,192934008,303130
85,builder_6,583079994,2746380
86,builder_6,225193996,976500
87,builder_6,88536992,1015300
88,builder_6,132603998,1427800
89,builder_6,3579002,178400
90,builder_6,120694004,1821540
91,builder_6,153630007,2433500
92,builder_6,128296006,422400
93,builder_6,144574000,1049400
94,builder_6,84894010,1795040
95,builder_6,175054003,19499630
96,builder_6,109678001,5803230
97,builder_6,11236011,60700
98,builder_6,66057007,5221830
99,builder_6,227656991,5556130
100,builder_6,5920000,3130
101,builder_6,36392002,398660
102,builder_6,45534006,18252000
103,builder_6,239089993,19735660
104,builder_6,192934008,303130
