block_num,builder_id,total_gas_fee,total_mev
0,builder_6,5410000,0
1,builder_6,62621000,789430
2,builder_6,32100000,0
3,builder_6,389348000,18827970
4,builder_6,83735000,177400
5,builder_6,236687002,1316840
6,builder_6,161612998,1143300
7,builder_6,4200000,0
8,builder_6,183187999,2303580
9,builder_6,5060000,128000
10,builder_6,139762999,7928410
11,builder_6,40752999,734700
12,builder_6,2660000,0
13,builder_6,132223005,2240000
14,builder_6,52547001,2050730
15,builder_6,5270000,249000
16,builder_6,119052999,290420
17,builder_6,63481999,17872100
18,builder_6,26295001,88640
19,builder_6,103332001,915680
20,builder_6,5410000,0
21,builder_6,62621000,789430
22,builder_6,32100000,0
23,builder_6,389348000,18827970
24,builder_6,83735000,177400
25,builder_6,236687002,1316840
26,builder_6,161612998,1143300
27,builder_6,4200000,0
28,builder_6,183187999,2303580
29,builder_6,5060000,128000
30,builder_6,139762999,7928410
31,builder_6,40752999,734700
32,builder_6,2660000,0
33,builder_6,132223005,2240000
34,builder_6,52547001,2050730
35,builder_6,5270000,249000
36,builder_6,119052999,290420
37,builder_6,63481999,17872100
38,builder_6,26295001,88640
39,builder_6,103332001,915680
40,builder_6,5410000,0
41,builder_6,62621000,789430
42,builder_6,32100000,0
43,builder_6,389348000,18827970
44,builder_6,83735000,177400
45,builder_6,236687002,1316840
46,builder_6,161612998,1143300
47,builder_6,4200000,0
48,builder_6,183187999,2303580
49,builder_6,5060000,128000
50,builder_6,139762999,7928410
51,builder_6,40752999,734700
52,builder_6,2660000,0
53,builder_6,132223005,2240000
54,builder_6,52547001,2050730
55,builder_6,5270000,249000
56,builder_6,119052999,290420
57,builder_6,63481999,17872100
58,builder_6,26295001,88640
59,builder_6,103332001,915680
60,builder_6,5410000,0
61,builder_6,62621000,789430
62,builder_6,32100000,0
63,builder_6,389348000,18827970
64,builder_6,83735000,177400
65,builder_6,236687002,1316840
66,builder_6,161612998,1143300
67,builder_6,4200000,0
68,builder_6,183187999,2303580
69,builder_6,5060000,128000
70,builder_6,139762999,7928410
71,builder_6,40752999,734700
72,builder_6,2660000,0
73,builder_6,132223005,2240000
74,builder_6,52547001,2050730
75,builder_6,5270000,249000
76,builder_6,119052999,290420
77,builder_6,63481999,17872100
78,builder_6,26295001,88640
79,builder_6,103332001,915680
80,builder_6,5410000,0
81,builder_6,62621000,789430
82,builder_6,32100000,0
83,builder_6,389348000,18827970
84,builder_6,83735000,177400
85,builder_6,236687002,1316840
86,builder_6,161612998,1143300
87,builder_6,4200000,0
88,builder_6,183187999,2303580
89,builder_6,5060000,128000
90,builder_6,139762999,7928410
91,builder_6,40752999,734700
92,builder_6,2660000,0
93,builder_6,132223005,2240000
94,builder_6,52547001,2050730
95,builder_6,5270000,249000
96,builder_6,119052999,290420
97,builder_6,63481999,17872100
98,builder_6,26295001,88640
99,builder_6,103332001,915680
100,builder_6,5410000,0
101,builder_6,62621000,789430
102,builder_6,32100000,0
103,builder_6,389348000,18827970
104,builder_6,83735000,177400
105,builder_6,236687002,1316840
106,builder_6,161612998,1143300
107,builder_6,4200000,0
108,builder_6,183187999,2303580
109,builder_6,5060000,128000
110,builder_6,139762999,7928410
111,builder_6,40752999,734700
112,builder_6,2660000,0
113,builder_6,132223005,2240000
114,builder_6,52547001,2050730
115,builder_6,5270000,249000
116,builder_6,119052999,290420
117,builder_6,63481999,17872100
118,builder_6,26295001,88640
119,builder_6,103332001,915680
120,builder_6,5410000,0
121,builder_6,62621000,789430
122,builder_6,32100000,0
123,builder_6,389348000,18827970
124,builder_6,83735000,177400
125,builder_6,236687002,1316840
126,builder_6,161612998,1143300
127,builder_6,4200000,0
128,builder_6,183187999,2303580
129,builder_6,5060000,128000
130,builder_6,139762999,7928410
131,builder_6,40752999,734700
132,builder_6,2660000,0
133,builder_6,132223005,2240000
134,builder_6,52547001,2050730
135,builder_6,5270000,249000
136,builder_6,119052999,290420
137,builder_6,63481999,17872100
138,builder_6,26295001,88640
139,builder_6,103332001,915680
140,builder_6,5410000,0
141,builder_6,62621000,789430
142,builder_6,32100000,0
143,builder_6,389348000,18827970
144,builder_6,83735000,177400
145,builder_6,236687002,1316840
146,builder_6,161612998,1143300
147,builder_6,4200000,0
148,builder_6,183187999,2303580
149,builder_6,5060000,128000
150,builder_6,139762999,7928410
151,builder_6,40752999,734700
152,builder_6,2660000,0
153,builder_6,132223005,2240000
154,builder_6,52547001,2050730
155,builder_6,5270000,249000
156,builder_6,119052999,290420
157,builder_6,63481999,17872100
158,builder_6,26295001,88640
159,builder_6,103332001,915680
160,builder_6,5410000,0
161,builder_6,62621000,789430
162,builder_6,32100000,0
163,builder_6,389348000,18827970
164,builder_6,83735000,177400
165,builder_6,236687002,1316840
166,builder_6,161612998,1143300
167,builder_6,4200000,0
168,builder_6,183187999,2303580
169,builder_6,5060000,128000
170,builder_6,139762999,7928410
171,builder_6,40752999,734700
172,builder_6,2660000,0
173,builder_6,132223005,2240000
174,builder_6,52547001,2050730
175,builder_6,5270000,249000
176,builder_6,119052999,290420
177,builder_6,63481999,17872100
178,builder_6,26295001,88640
179,builder_6,103332001,915680
180,builder_6,5410000,0
181,builder_6,62621000,789430
182,builder_6,32100000,0
183,builder_6,389348000,18827970
184,builder_6,83735000,177400
185,builder_6,236687002,1316840
186,builder_6,161612998,1143300
187,builder_6,4200000,0
188,builder_6,183187999,2303580
189,builder_6,5060000,128000
190,builder_6,139762999,7928410
191,builder_6,40752999,734700
192,builder_6,2660000,0
193,builder_6,132223005,2240000
194,builder_6,52547001,2050730
195,builder_6,5270000,249000
196,builder_6,119052999,290420
197,builder_6,63481999,17872100
198,builder_6,26295001,88640
199,builder_6,103332001,915680
200,builder_6,5410000,0
201,builder_6,62621000,789430
202,builder_6,32100000,0
203,builder_6,389348000,18827970
204,builder_6,83735000,177400
205,builder_6,236687002,1316840
206,builder_6,161612998,1143300
207,builder_6,4200000,0
208,builder_6,183187999,2303580
209,builder_6,5060000,128000
210,builder_6,139762999,7928410
211,builder_6,40752999,734700
212,builder_6,2660000,0
213,builder_6,132223005,2240000
214,builder_6,52547001,2050730
215,builder_6,5270000,249000
216,builder_6,119052999,290420
217,builder_6,63481999,17872100
218,builder_6,26295001,88640
219,builder_6,103332001,915680
220,builder_6,5410000,0
221,builder_6,62621000,789430
222,builder_6,32100000,0
223,builder_6,389348000,18827970
224,builder_6,83735000,177400
225,builder_6,236687002,1316840
226,builder_6,161612998,1143300
227,builder_6,4200000,0
228,builder_6,183187999,2303580
229,builder_6,5060000,128000
230,builder_6,139762999,7928410
231,builder_6,40752999,734700
232,builder_6,2660000,0
233,builder_6,132223005,2240000
234,builder_6,52547001,2050730
235,builder_6,5270000,249000
236,builder_6,119052999,290420
237,builder_6,63481999,17872100
238,builder_6,26295001,88640
239,builder_6,103332001,915680
240,builder_6,5410000,0
241,builder_6,62621000,789430
242,builder_6,32100000,0
243,builder_6,389348000,18827970
244,builder_6,83735000,177400
245,builder_6,236687002,1316840
246,builder_6,161612998,1143300
247,builder_6,4200000,0
248,builder_6,183187999,2303580
249,builder_6,5060000,128000
250,builder_6,139762999,7928410
251,builder_6,40752999,734700
252,builder_6,2660000,0
253,builder_6,132223005,2240000
254,builder_6,52547001,2050730
255,builder_6,5270000,249000
256,builder_6,119052999,290420
257,builder_6,63481999,17872100
258,builder_6,26295001,88640
259,builder_6,103332001,915680
260,builder_7,1945000,16400
261,builder_6,86988002,605300
262,builder_6,182729998,444000
263,builder_7,260000,0
264,builder_6,222263009,2266650
265,builder_6,78674000,484000
266,builder_6,138406998,5392020
267,builder_6,4110000,0
268,builder_6,1450000,0
269,builder_6,33200000,769000
270,builder_6,434670003,7504020
271,builder_6,236361997,183800
272,builder_6,229739997,393000
273,builder_6,96246997,576000
274,builder_6,497000,7700000
275,builder_6,4150000,0
276,builder_6,518239993,8537900
277,builder_6,80212999,1358900
278,builder_6,29938000,32900
279,builder_6,120000,35600
280,builder_7,1945000,16400
281,builder_6,86988002,605300
282,builder_6,182729998,444000
283,builder_7,260000,0
284,builder_6,222263009,2266650
285,builder_6,78674000,484000
286,builder_6,138406998,5392020
287,builder_6,4110000,0
288,builder_6,1450000,0
289,builder_6,33200000,769000
290,builder_6,434670003,7504020
291,builder_6,236361997,183800
292,builder_6,229739997,393000
293,builder_6,96246997,576000
294,builder_6,497000,7700000
295,builder_6,4150000,0
296,builder_6,518239993,8537900
297,builder_6,80212999,1358900
298,builder_6,29938000,32900
299,builder_6,120000,35600
300,builder_7,1945000,16400
301,builder_6,86988002,605300
302,builder_6,182729998,444000
303,builder_7,260000,0
304,builder_6,222263009,2266650
305,builder_6,78674000,484000
306,builder_6,138406998,5392020
307,builder_6,4110000,0
308,builder_6,1450000,0
309,builder_6,33200000,769000
310,builder_6,434670003,7504020
311,builder_6,236361997,183800
312,builder_6,229739997,393000
313,builder_6,96246997,576000
314,builder_6,497000,7700000
315,builder_6,4150000,0
316,builder_6,518239993,8537900
317,builder_6,80212999,1358900
318,builder_6,29938000,32900
319,builder_6,120000,35600
320,builder_7,1945000,16400
321,builder_6,86988002,605300
322,builder_6,182729998,444000
323,builder_7,260000,0
324,builder_6,222263009,2266650
325,builder_6,78674000,484000
326,builder_6,138406998,5392020
327,builder_6,4110000,0
328,builder_6,1450000,0
329,builder_6,33200000,769000
330,builder_6,434670003,7504020
331,builder_6,236361997,183800
332,builder_6,229739997,393000
333,builder_6,96246997,576000
334,builder_6,497000,7700000
335,builder_6,4150000,0
336,builder_6,518239993,8537900
337,builder_6,80212999,1358900
338,builder_6,29938000,32900
