block_num,builder_id,total_gas_fee,total_mev,included_txs
0,builder_13,5300000,0,
1,builder_13,53206002,1250800,
2,builder_11,7998001,56400,
3,builder_13,158868004,18303030,
4,builder_13,184677004,139830,
5,builder_13,196583002,515400,
6,builder_2,377574997,7516600,
7,builder_11,1334140007,20293730,
8,builder_13,887483997,26971100,
9,builder_13,218000,0,
10,builder_13,310390000,2105200,
11,builder_13,69576005,254000,
12,builder_13,26049002,789290,
13,builder_13,94316999,1591800,
14,builder_13,131654004,402000,
15,builder_11,14347013,266390,
16,builder_11,6525000,49100,
17,builder_11,59813003,1538400,
18,builder_11,6038001,4320000,
19,builder_11,21700004,35230,
20,builder_13,5300000,0,
21,builder_13,53206002,1250800,
22,builder_11,7998001,56400,
23,builder_13,158868004,18303030,
24,builder_13,184677004,139830,
25,builder_13,196583002,515400,
26,builder_2,377574997,7516600,
27,builder_11,1334140007,20293730,
28,builder_13,887483997,26971100,
29,builder_13,218000,0,
30,builder_13,310390000,2105200,
31,builder_13,69576005,254000,
32,builder_13,26049002,789290,
33,builder_13,94316999,1591800,
34,builder_13,131654004,402000,
35,builder_11,14347013,266390,
36,builder_11,6525000,49100,
37,builder_11,59813003,1538400,
38,builder_11,6038001,4320000,
39,builder_11,21700004,35230,
40,builder_13,5300000,0,
41,builder_13,53206002,1250800,
42,builder_11,7998001,56400,
43,builder_13,158868004,18303030,
44,builder_13,184677004,139830,
45,builder_13,196583002,515400,
46,builder_2,377574997,7516600,
47,builder_11,1334140007,20293730,
48,builder_13,887483997,26971100,
49,builder_13,218000,0,
50,builder_13,310390000,2105200,
51,builder_13,69576005,254000,
52,builder_13,26049002,789290,
53,builder_13,94316999,1591800,
54,builder_13,131654004,402000,
55,builder_11,14347013,266390,
56,builder_11,6525000,49100,
57,builder_11,59813003,1538400,
58,builder_11,6038001,4320000,
59,builder_11,21700004,35230,
60,builder_13,5300000,0,
61,builder_13,53206002,1250800,
62,builder_11,7998001,56400,
63,builder_13,158868004,18303030,
64,builder_13,184677004,139830,
65,builder_13,196583002,515400,
66,builder_2,377574997,7516600,
67,builder_11,1334140007,20293730,
68,builder_13,887483997,26971100,
69,builder_13,218000,0,
70,builder_13,310390000,2105200,
71,builder_13,69576005,254000,
72,builder_13,26049002,789290,
73,builder_13,94316999,1591800,
74,builder_13,131654004,402000,
75,builder_11,14347013,266390,
76,builder_11,6525000,49100,
77,builder_11,59813003,1538400,
78,builder_11,6038001,4320000,
79,builder_11,21700004,35230,
80,builder_13,5300000,0,
81,builder_13,53206002,1250800,
82,builder_11,7998001,56400,
83,builder_13,158868004,18303030,
84,builder_13,184677004,139830,
85,builder_13,196583002,515400,
86,builder_2,377574997,7516600,
87,builder_11,1334140007,20293730,
88,builder_13,887483997,26971100,
89,builder_13,218000,0,
90,builder_13,310390000,2105200,
91,builder_13,69576005,254000,
92,builder_13,26049002,789290,
93,builder_13,94316999,1591800,
