block_id,total_gas,total_mev_captured,validator_type,validator_id
1,53410000,369000,normal,6677
2,92569000,1020000,attack,6652
3,80619000,134300,normal,6698
4,85120000,489300,normal,6683
5,68362000,0,normal,6688
6,56467000,1384600,normal,6679
7,55453000,361600,normal,6672
8,75315000,180800,normal,6697
9,164485000,0,normal,6675
10,26628000,19700,normal,6664
11,28381000,322000,normal,6670
12,27183000,25600,attack,6651
13,16368000,415500,normal,6697
14,25079000,306520,normal,6675
15,75338000,112230,normal,6683
16,51052000,322000,normal,6686
17,21610000,91800,attack,6651
18,43685000,35600,normal,6666
19,45435000,7250000,normal,6689
20,44035000,62590,normal,6692
21,55907000,393300,attack,6656
22,109693000,804700,normal,6699
23,28007000,791700,normal,6667
24,44368000,33010,normal,6682
25,53279000,63200,normal,6675
26,157906000,196100,normal,6670
27,56179000,8293300,normal,6685
28,24362000,239000,normal,6692
29,28890000,16400,normal,6699
30,72053000,36800,normal,6666
31,85756000,0,attack,6652
32,65970000,586000,normal,6681
33,24538000,0,normal,6686
34,94242000,860000,normal,6682
35,27415000,1086300,normal,6668
36,24344000,378200,normal,6665
37,98917000,433000,attack,6660
38,30330000,0,normal,6688
39,44667000,56200,normal,6675
40,59104000,211700,normal,6676
41,79893000,1019700,normal,6680
42,28309000,18785180,normal,6665
43,14896000,994230,normal,6667
44,125008000,86500,attack,6653
45,53484000,2335200,attack,6655
46,27248000,373100,normal,6677
47,61480000,0,normal,6693
48,97222000,17000,normal,6694
49,30404000,168700,normal,6687
50,53440000,1106390,normal,6686
