transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
147929,43000020,5640,43000020,1558,147927.0,unknown,1,1,normal,b_attack
147927,43000019,5640,43000019,1550,147925.0,unknown,1,1,normal,b_attack
147925,43000018,5640,43000018,1557,147923.0,unknown,1,1,normal,b_attack
147923,43000017,5640,43000017,1543,147921.0,unknown,1,1,normal,b_attack
147921,43000016,5640,43000016,1546,147919.0,unknown,1,1,normal,b_attack
147919,43000015,5640,43000015,1543,147917.0,unknown,1,1,normal,b_attack
147917,43000014,5640,43000014,1543,147915.0,unknown,1,1,normal,b_attack
147915,43000013,5640,43000013,1547,147913.0,unknown,1,1,normal,b_attack
147913,43000012,5640,43000012,1554,147911.0,unknown,1,1,normal,b_attack
147911,43000011,5640,43000011,1556,147909.0,unknown,1,1,normal,b_attack
147909,43000010,5640,43000010,1551,147907.0,unknown,1,1,normal,b_attack
147907,43000009,5640,43000009,1554,147905.0,unknown,1,1,normal,b_attack
147905,43000008,5640,43000008,1546,147903.0,unknown,1,1,normal,b_attack
147903,43000007,5640,43000007,1556,147901.0,unknown,1,1,normal,b_attack
147901,43000006,5640,43000006,1560,147899.0,unknown,1,1,normal,b_attack
147899,43000005,5640,43000005,1558,147897.0,unknown,1,1,normal,b_attack
147897,43000004,5640,43000004,1543,147895.0,unknown,1,1,normal,b_attack
147895,43000003,5640,43000003,1558,147893.0,unknown,1,1,normal,b_attack
147893,43000002,5640,43000002,1549,147891.0,unknown,1,1,normal,b_attack
147891,43000001,5640,43000001,1558,147890.0,unknown,1,1,normal,b_attack
147890,43000000,5640,43000000,1547,147888.0,unknown,1,1,normal,b_attack
147888,5200000,5640,5200000,1542,147885.0,unknown,1,1,normal,b_attack
147885,1500000,5640,1500000,1544,147883.0,unknown,1,1,normal,b_attack
147884,1100000,0,0,1543,,unknown,1,1,normal,normal
147883,310000,5640,0,1543,,unknown,1,1,normal,normal
147886,0,0,0,1544,147883.0,unknown,1,1,normal,failed
147887,0,0,0,1542,147885.0,unknown,1,1,normal,failed
147889,0,0,0,1547,147888.0,unknown,1,1,normal,failed
147892,0,0,0,1558,147890.0,unknown,1,1,normal,failed
