block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1507064289,14760000,942966529.9793918,attack,2657
2,2107001409,18081000,1539693998.8648615,attack,2651
3,2107002585,18081000,1785500826.7968137,attack,2654
4,2107003761,18081000,2070549865.6495967,attack,2666
5,2107004937,18081000,2081716824.0,attack,2666
6,2107006113,18081000,2081717976.0,attack,2662
7,2107007289,18081000,2081719128.0,attack,2657
8,2107008465,18081000,2081720280.0,attack,2656
9,2107009641,18081000,2081721432.0,attack,2660
10,2107010817,18081000,2081722584.0,attack,2667
11,2107011993,18081000,2081723736.0,attack,2651
12,2107013169,18081000,2081724888.0,attack,2663
13,2107014345,18081000,2081726040.0,attack,2665
14,2107015521,18081000,2081727192.0,attack,2667
15,2107016697,18081000,2081728344.0,attack,2653
16,2107017873,18081000,2081729496.0,attack,2651
17,2107019049,18081000,2081730648.0,attack,2658
18,2107020225,18081000,2081731800.0,attack,2666
19,2107021401,18081000,2081732952.0,attack,2662
20,2107022577,18081000,2081734104.0,attack,2652
21,2107023753,18081000,2081735256.0,attack,2663
22,2107024929,18081000,2081736408.0,attack,2662
23,2107026105,18081000,2081737560.0,attack,2654
24,2107027281,18081000,2081738712.0,attack,2664
25,2064027864,17712000,2081739864.0,normal,2690
26,2107029633,18081000,2081741016.0,attack,2651
27,2064030168,17712000,2081742168.0,normal,2678
28,2064031320,17712000,2081743320.0,normal,2679
29,2064032472,17712000,2081744472.0,normal,2688
30,2107034337,18081000,2081745624.0,attack,2652
31,2107035513,18081000,2081746776.0,attack,2667
32,2064035928,17712000,2081747928.0,normal,2685
33,2064037080,17712000,2081749080.0,normal,2686
34,2064038232,17712000,2081750232.0,normal,2681
35,2064039384,17712000,2081751384.0,normal,2698
36,2064040536,17712000,2081752536.0,normal,2678
37,2107042569,18081000,2081753688.0,attack,2667
38,2107043745,18081000,2081754840.0,attack,2663
39,2064043992,17712000,2081755992.0,normal,2675
40,2064045144,17712000,2081757144.0,normal,2685
41,2064046296,17712000,2081758296.0,normal,2683
42,2107048449,18081000,2081759448.0,attack,2658
43,2064048600,17712000,2081760600.0,normal,2692
44,2064049752,17712000,2081761752.0,normal,2679
45,2107051977,18081000,2081762904.0,attack,2651
46,2064052056,17712000,2081764056.0,normal,2688
47,2064053208,17712000,2081765208.0,normal,2683
48,2064054360,17712000,2081766360.0,normal,2682
49,2064055512,17712000,2081767512.0,normal,2684
50,2064056664,17712000,2081768664.0,normal,2686
