block_id,total_gas,total_mev_captured,validator_type,validator_id
1,419000,146000,attack,1018
2,0,0,attack,1002
3,0,0,normal,1045
4,0,0,attack,1008
5,0,0,normal,1043
6,0,0,normal,1043
7,0,0,attack,1025
8,0,0,attack,1024
9,0,0,normal,1036
10,0,0,attack,1030
11,0,0,normal,1044
12,0,0,attack,1006
13,0,0,attack,1013
14,0,0,normal,1045
15,0,0,attack,1007
16,0,0,normal,1031
17,0,0,attack,1008
18,0,0,normal,1037
19,0,0,normal,1047
20,0,0,normal,1044
21,0,0,attack,1022
22,0,0,attack,1018
23,0,0,attack,1003
24,0,0,normal,1050
25,0,0,normal,1043
26,0,0,attack,1005
27,0,0,normal,1045
28,0,0,normal,1031
29,0,0,attack,1023
30,0,0,attack,1029
31,0,0,attack,1021
32,0,0,normal,1047
33,0,0,attack,1001
34,0,0,normal,1045
35,0,0,attack,1025
36,0,0,attack,1026
37,0,0,attack,1017
38,0,0,normal,1034
39,0,0,attack,1012
40,0,0,normal,1049
41,0,0,attack,1029
42,0,0,normal,1038
43,0,0,attack,1028
44,0,0,normal,1039
45,0,0,normal,1043
46,0,0,normal,1050
47,0,0,normal,1042
48,0,0,normal,1033
49,0,0,normal,1050
50,0,0,attack,1006
