block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,1088100000,14888290,4433190460.0,attack,103
2,1146670000,63659700,9641435625.0,normal,143
3,1081600000,4813300,15185145695.0,attack,115
4,1049680000,87516600,21141320060.0,normal,121
5,812630000,94507300,27391942735.0,normal,122
6,937130000,33059500,34233466860.0,attack,112
7,1087135000,122330300,41563026890.0,normal,125
8,1187248000,26161900,49203513450.0,attack,111
9,1028600000,38136000,57099526200.0,normal,135
10,1182700000,37190700,65512667905.0,normal,117
11,1012382000,71587500,74196730590.0,attack,103
12,1241500000,70106300,83402563660.0,normal,142
13,1158229000,36521590,92734951975.0,normal,141
14,1145967000,85174040,102472272655.0,normal,141
15,1058740000,26148470,112527717270.0,normal,131
16,1071100000,53928980,123078199475.0,attack,110
17,1062602000,88417970,133899564580.0,normal,122
18,1236650000,19200800,145226647590.0,attack,102
19,829419000,89258950,156716496800.0,attack,115
20,925220000,76862760,168778552365.0,normal,134
21,1494070000,54157820,181468396305.0,normal,141
22,1392200000,18060400,194177087900.0,attack,112
23,1176730000,116061100,207078910810.0,normal,149
24,923190000,109099170,220232037905.0,normal,137
25,1067050000,44126840,233930858425.0,attack,105
26,1047479000,55117030,247882495370.0,normal,131
27,1101300000,18737970,262361730140.0,attack,102
28,1166000000,7790500,277174902150.0,attack,104
29,1012070000,113890340,292235889565.0,normal,139
30,1254985000,81465380,307890696560.0,normal,142
31,1163900000,9244800,323674516040.0,normal,121
32,1200600000,18783500,340108084825.0,attack,102
33,1192030000,22609310,356535029830.0,normal,142
34,1357240000,36491030,373530409275.0,normal,128
35,866484000,94868630,390455401700.0,normal,119
36,933000000,1464290,408013740590.0,normal,122
37,1287700000,43102100,426256125800.0,normal,150
38,1046000000,22695420,444663982100.0,attack,104
39,1178423000,78468100,463572663350.0,normal,124
40,912900000,553200,482562729205.0,normal,126
41,1091049000,96983420,502264113755.0,normal,123
42,1088910000,43257800,522215414710.0,normal,131
43,948820000,8154900,542498889195.0,normal,147
44,1472960000,36707360,563670661480.0,normal,121
45,1098960000,57431200,584756194465.0,normal,135
46,1066680000,90218200,606331911930.0,normal,137
47,1221960000,43805980,628207568520.0,normal,134
48,1236220000,36486910,650425534330.0,normal,130
49,1262598000,33636450,673011974655.0,normal,138
50,839668000,57939600,695723360040.0,attack,106
