block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,6570000,758000,36822000,attack,2170
2,53395000,17708520,143493520,attack,2170
3,11339000,0,189597000,attack,2164
4,8900000,231000,332457000,normal,2188
5,11598000,160180,476566180,normal,2181
6,41770000,60000,672320000,normal,2196
7,17210000,256000,893824000,attack,2178
8,19527000,0,1180953000,attack,2176
9,35782000,191800,1425019800,normal,2188
10,9170000,430000,1698190000,attack,2155
11,13007000,227900,2116754900,attack,2170
12,14852000,115000,2451369000,attack,2163
13,58782000,177700,3408037700,attack,2154
14,11360000,19700,4797129700,attack,2157
15,16440000,215000,5539941000,attack,2173
16,8243000,17719530,6679552530,normal,2200
17,12922000,42000,8119934000,normal,2200
18,6580000,30200,9713452200,attack,2155
19,12480000,0,11265702000,normal,2189
20,3063000,36100,12740209100,attack,2160
21,13370000,0,13834400000,normal,2197
22,11667000,123700,15048232700,normal,2181
23,70860000,0,15893346000,attack,2178
24,39423000,239200,16772484200,attack,2158
25,35640000,8520,17924390520,normal,2186
26,21823000,0,19681945000,normal,2193
27,13423000,810700,20880275700,normal,2183
28,21737000,0,22237391000,normal,2195
29,17550000,83800,23733191800,normal,2198
30,20783000,35100,25265080100,attack,2174
31,24210000,80900,26826056900,attack,2157
32,68680000,7203900,28064677900,attack,2175
33,9803000,12800,29741805800,normal,2184
34,33283000,89680,31957234680,normal,2200
35,9610000,16400,34034868400,attack,2156
36,12050000,112400,35607016400,attack,2176
37,15723000,0,37204389000,normal,2181
38,11080000,0,39263234000,normal,2200
39,26300000,971800,41230621800,attack,2173
40,38833000,826240,42920421240,attack,2167
41,15415000,0,44442097000,attack,2175
42,7851000,0,46316037000,attack,2163
43,93770000,131600,48152099600,attack,2178
44,80507000,200440,49265149440,attack,2176
45,6942000,0,51308980000,normal,2191
46,14953000,33300,53135236300,normal,2190
47,36790000,626900,55168770900,attack,2161
48,55872000,84800,57398506800,attack,2174
49,17800000,5180,59257767180,attack,2160
50,6830000,0,61168404000,normal,2199
