block_id,total_gas,total_mev_captured,validator_type,validator_id
1,15250000,195000,normal,1147
2,0,0,normal,1121
3,0,0,normal,1119
4,0,0,normal,1116
5,0,0,normal,1148
6,0,0,normal,1128
7,0,0,normal,1147
8,0,0,normal,1143
9,0,0,normal,1126
10,0,0,normal,1114
11,0,0,normal,1114
12,0,0,normal,1123
13,0,0,normal,1135
14,0,0,normal,1139
15,0,0,normal,1140
16,0,0,normal,1140
17,0,0,attack,1105
18,0,0,normal,1129
19,0,0,normal,1127
20,0,0,normal,1140
21,0,0,normal,1118
22,0,0,normal,1126
23,0,0,normal,1129
24,0,0,normal,1126
25,0,0,normal,1131
26,0,0,attack,1104
27,0,0,normal,1127
28,0,0,normal,1140
29,0,0,normal,1129
30,0,0,normal,1129
31,0,0,attack,1107
32,0,0,normal,1128
33,0,0,normal,1130
34,0,0,normal,1111
35,0,0,normal,1113
36,0,0,normal,1144
37,0,0,normal,1145
38,0,0,normal,1129
39,0,0,normal,1146
40,0,0,normal,1116
41,0,0,normal,1133
42,0,0,normal,1122
43,0,0,normal,1123
44,0,0,normal,1113
45,0,0,normal,1146
46,0,0,normal,1127
47,0,0,attack,1109
48,0,0,attack,1104
49,0,0,normal,1113
50,0,0,normal,1117
