block_id,total_gas,total_mev_captured,validator_type,validator_id
1,248220000,437540,normal,47
2,131320000,3393600,normal,26
3,138680000,1977600,normal,26
4,260520000,5289600,normal,24
5,137790000,16351600,attack,10
6,135292000,13233500,normal,18
7,308539000,19384270,normal,49
8,301810000,9059000,normal,22
9,230770000,1526360,attack,14
10,199430000,787740,attack,12
11,193570000,1668000,normal,23
12,264070000,3283760,normal,33
13,200070000,7345080,normal,38
14,281900000,1146300,attack,13
15,354370000,2135380,normal,20
16,142760000,1625400,attack,13
17,397539000,26784800,normal,38
18,310810000,7472800,normal,19
19,156730000,1948940,normal,42
20,281690000,30314380,normal,40
21,226220000,972960,normal,23
22,203000000,1180160,normal,42
23,317520000,21293500,normal,48
24,290020000,1399220,normal,27
25,200270000,7881100,normal,18
26,207730000,1871700,attack,7
27,242760000,2141300,normal,20
28,196930000,5593230,normal,29
29,145170000,7947700,normal,27
30,158733000,1934900,normal,29
31,203810000,416720,normal,43
32,141820000,26641230,normal,24
33,139530000,3822540,normal,17
34,234494000,11134400,normal,35
35,110632000,1378400,normal,34
36,200570000,2102990,normal,18
37,209198000,2481130,normal,49
38,220650000,7534900,attack,1
39,261397000,10255420,normal,42
40,196870000,8620140,normal,16
41,245820000,370530,normal,19
42,155670000,1269900,normal,24
43,133470000,1426000,attack,8
44,91787000,7000500,normal,31
45,184320000,1960690,normal,18
46,282810000,958800,normal,27
47,196180000,5071900,normal,43
48,213240000,2727120,normal,17
49,263220000,5257340,attack,5
50,304100000,25102800,normal,39
