block_id,total_gas,total_mev_captured,validator_type,validator_id
1,73005000,137400,normal,2341
2,28443000,36164900,attack,2304
3,92677000,93500,attack,2315
4,60901000,2305900,attack,2312
5,44347000,8478200,normal,2344
6,46520000,844790,attack,2308
7,45590000,118000,normal,2349
8,81953000,0,attack,2304
9,91843000,4331280,attack,2317
10,19699000,160600,normal,2342
11,122540000,177500,attack,2309
12,106750000,1641300,attack,2307
13,65208000,935280,attack,2336
14,65289000,260200,attack,2306
15,74878000,762000,attack,2337
16,16774000,278000,attack,2329
17,39480000,112200,normal,2349
18,53443000,8678900,attack,2325
19,26079000,1054200,attack,2329
20,101680000,121400,attack,2317
21,107202000,215000,normal,2343
22,57324000,6260,attack,2329
23,64209000,22400,attack,2324
24,70880000,524600,attack,2337
25,74573000,240600,attack,2330
26,22049000,66200,attack,2329
27,44099000,0,attack,2332
28,43542000,32800,attack,2316
29,20481000,2200000,attack,2311
30,64736000,143600,attack,2330
31,34792000,35436800,attack,2309
32,58809000,92800,attack,2313
33,53698000,31400,attack,2314
34,69605000,331200,attack,2307
35,23267000,0,attack,2318
36,29171000,1261100,attack,2331
37,66756000,275100,attack,2314
38,66816000,313000,normal,2342
39,64820000,50400,normal,2345
40,102550000,288900,attack,2339
41,52171000,0,attack,2330
42,18396000,512000,attack,2331
43,83758000,779640,attack,2331
44,155176000,203130,attack,2320
45,40459000,43600,attack,2318
46,64007000,216000,attack,2308
47,33437000,371100,attack,2332
48,53497000,1452100,attack,2310
49,38127000,1713000,attack,2325
50,22296000,588400,normal,2348
