block_id,total_gas,total_mev_captured,validator_type,validator_id
1,99929000,43200,attack,4460
2,33053000,482300,attack,4496
3,30210000,771900,attack,4476
4,82950000,436390,attack,4464
5,56737000,75500,attack,4452
6,20693000,322000,attack,4480
7,57400000,661600,attack,4463
8,47589000,161700,attack,4475
9,81006000,647130,attack,4476
10,99082000,84000,attack,4466
11,60077000,624200,attack,4490
12,108656000,1108200,attack,4500
13,20917000,0,attack,4471
14,18146000,146200,attack,4481
15,24599000,543600,attack,4452
16,47283000,14393900,attack,4477
17,43966000,327400,attack,4457
18,102495000,1417900,attack,4460
19,138206000,174020,attack,4500
20,28699000,501690,attack,4460
21,58274000,270300,attack,4486
22,72910000,113300,attack,4473
23,39756000,868900,attack,4487
24,28056000,14808600,attack,4464
25,24630000,98300,attack,4480
26,25403000,25660,attack,4488
27,72158000,2600400,attack,4480
28,125187000,2053700,attack,4496
29,23103000,14626300,attack,4482
30,36950000,1918000,attack,4475
31,55202000,292700,attack,4475
32,18587000,66200,attack,4464
33,42483000,2320800,attack,4484
34,32198000,0,attack,4490
35,54408000,362000,attack,4481
36,64735000,694900,attack,4483
37,108836000,1305000,attack,4468
38,118337000,676900,attack,4464
39,22827000,104600,attack,4474
40,66260000,0,attack,4451
41,63185000,87200,attack,4495
42,48618000,9050000,attack,4469
43,96751000,728870,attack,4473
44,36765000,153900,attack,4499
45,49737000,84800,attack,4487
46,142025001,294300,attack,4470
47,47121000,0,attack,4464
48,138097000,182060,attack,4496
49,20784000,192000,attack,4499
50,42548000,24600,attack,4462
