block_id,total_gas,total_mev_captured,validator_type,validator_id
1,715377105,2774000,normal,5985
2,989000621,3358000,normal,5999
3,989001173,3358000,normal,5990
4,989001725,3358000,normal,5977
5,989002277,3358000,normal,5962
6,989002829,3358000,normal,5988
7,1032003540,3504000,attack,5953
8,1032004116,3504000,attack,5953
9,989004485,3358000,normal,5977
10,989005037,3358000,normal,5979
11,989005589,3358000,normal,5963
12,989006141,3358000,normal,5967
13,989006693,3358000,normal,5975
14,989007245,3358000,normal,5982
15,989007797,3358000,normal,5966
16,989008349,3358000,normal,5981
17,989008901,3358000,normal,5983
18,989009453,3358000,normal,5967
19,1032010452,3504000,attack,5953
20,989010557,3358000,normal,5962
21,989011109,3358000,normal,5971
22,989011661,3358000,normal,5973
23,989012213,3358000,normal,5996
24,989012765,3358000,normal,5981
25,989013317,3358000,normal,5961
26,989013869,3358000,normal,5976
27,989014421,3358000,normal,5957
28,989014973,3358000,normal,5976
29,989015525,3358000,normal,5992
30,989016077,3358000,normal,5972
31,989016629,3358000,normal,5970
32,989017181,3358000,normal,5958
33,989017733,3358000,normal,5986
34,989018285,3358000,normal,5996
35,989018837,3358000,normal,5972
36,989019389,3358000,normal,5964
37,1032020820,3504000,attack,5952
38,989020493,3358000,normal,5973
39,989021045,3358000,normal,5990
40,989021597,3358000,normal,5976
41,989022149,3358000,normal,5978
42,989022701,3358000,normal,5996
43,989023253,3358000,normal,5978
44,989023805,3358000,normal,6000
45,1032025428,3504000,attack,5952
46,989024909,3358000,normal,5985
47,989025461,3358000,normal,5965
48,989026013,3358000,normal,5990
49,989026565,3358000,normal,5992
50,989027117,3358000,normal,5965
