block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,152530000,19253470,24052253340.697464,attack,11
2,122730000,7605100,81731740120.30739,attack,24
3,163280000,2027800,172997343937.31354,attack,12
4,232600000,1609780,298531635614.8927,attack,32
5,178870000,953820,458126451610.31323,attack,11
6,222450000,2312000,655528508286.8296,attack,22
7,149180000,37042300,874866660309.2404,attack,34
8,286850000,6534800,1119611591549.0486,attack,31
9,208200000,1743430,1438537500037.6885,attack,20
10,161770000,25709770,1783142534040.3953,attack,22
11,198400000,1407180,2125952020488.5706,attack,25
12,193300000,1343300,2536360798847.583,attack,15
13,170740000,25842200,2945426144463.8335,attack,18
14,162820000,2014730,3449356068514.2183,attack,22
15,238883000,8786500,3925881299522.626,attack,14
16,196960000,2058440,4451005184115.535,attack,11
17,354970000,19098600,5049234874241.852,attack,37
18,202800000,14077620,5642686444454.872,attack,28
19,163730000,7126000,6278227212176.035,attack,21
20,310460000,3670140,6943148360116.361,attack,17
21,280100000,26186720,7623239435094.436,attack,8
22,192200000,1972000,8263946570223.569,attack,6
23,256360000,4860800,9201021517320.852,attack,38
24,159378000,13086890,9911216223125.951,attack,19
25,216440000,10533300,10766396343910.576,attack,30
26,219980000,26347800,11746071978295.576,attack,22
27,148600000,5666820,12575906254344.494,attack,10
28,227000000,1442300,13548264672025.72,attack,8
29,180820000,36752500,14536202784748.037,attack,24
30,160560000,1091130,15565491652662.57,attack,36
31,159290000,23127530,16639040191993.877,attack,37
32,214540000,1570070,17760011502042.473,attack,8
33,213270000,40155800,18864019709042.246,attack,12
34,124210000,353600,19930708741038.46,attack,39
35,247190000,4148400,21123914528053.812,attack,9
36,216950000,6370300,22376476910484.754,attack,11
37,260130000,10275000,23402388795382.605,attack,23
38,280720000,15116000,24921270812714.258,attack,21
39,139010000,7637300,26199937674964.87,attack,11
40,180100000,806730,27455424770425.266,attack,26
41,191410000,19550940,28727582469561.785,attack,17
42,197210000,8996100,30684479149022.7,attack,14
43,151800000,18289040,31855562717394.16,attack,26
44,237670000,1476320,33672830888897.008,attack,26
45,250110000,13723900,35072672344177.953,attack,11
46,243900000,1111490,36557006371934.43,attack,6
47,133170000,16737420,37733341876029.44,attack,19
48,136400000,38098000,39968854538678.81,attack,1
49,159230000,3466100,41218673836127.734,attack,37
50,163373000,15542230,42754683684954.98,attack,28
