block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,61110000,231000,83913000,normal,2108
2,19619000,256000,83743000,normal,2138
3,4620000,283000,283451000,normal,2111
4,74919000,0,594435000,normal,2105
5,12280000,1110200,791762200,normal,2145
6,31847000,369000,1079532000,normal,2138
7,21143000,545000,1315124000,normal,2130
8,36214000,12300,1651808700,normal,2145
9,10141000,15300,2299233900,normal,2125
10,10810000,8520,3122040520,normal,2142
11,14408000,410000,3799510600,normal,2132
12,20788000,12800,4374514800,normal,2140
13,17087000,0,5288145400,normal,2110
14,19740000,279500,6039348500,normal,2138
15,39610000,7190000,6981648800,normal,2135
16,34630000,6390,7844580390,normal,2128
17,4815000,54800,8718709000,normal,2143
18,8238000,433200,9655205600,normal,2121
19,51840000,146000,10904889400,normal,2134
20,42497000,24230,11977344430,normal,2125
21,6000000,285000,13319101800,normal,2127
22,3183000,21800,14836239800,normal,2108
23,34232000,541600,16163153000,normal,2136
24,27530000,13900,17297418500,normal,2143
25,15070000,244900,18653333900,normal,2136
26,33609000,416100,19774514700,normal,2106
27,54420000,0,21233054000,normal,2132
28,38610000,132700,22374847300,normal,2129
29,13046000,1206900,23315378900,normal,2142
30,56090000,4320000,24563006600,normal,2117
31,15860000,174100,25856925900,normal,2142
32,75570000,29640,26939112840,normal,2113
33,10430000,0,28262638400,attack,2101
34,7129000,322000,30276277600,normal,2116
35,51939000,302500,31290064900,normal,2104
36,81596000,0,32796914600,normal,2107
37,16882000,0,34492345000,normal,2115
38,86948000,370900,35715003300,normal,2121
39,33315000,5640,37353924840,normal,2146
40,15770000,66800,38661687000,normal,2105
41,84655000,99300,40211475100,normal,2131
42,20860000,0,41514826800,normal,2102
43,77951000,80900,43239093900,normal,2117
44,21046000,5180,44026460780,normal,2125
45,49602000,670000,45765976800,normal,2117
46,83520000,35100,47392330500,normal,2108
47,27547000,128000,49250370200,normal,2145
48,48373000,594800,51370607400,normal,2129
49,31139000,64600,53336963000,normal,2141
50,64207000,0,54919212400,normal,2114
