block_id,total_gas,total_mev_captured,validator_type,validator_id
1,88286000,299400,normal,2126
2,38684000,287200,normal,2108
3,97360000,0,normal,2144
4,43117000,234130,normal,2126
5,19345000,338900,normal,2109
6,12195000,49100,normal,2139
7,67694000,75000,normal,2126
8,13182000,0,normal,2109
9,24831000,119500,normal,2148
10,17810000,392000,normal,2142
11,21019000,0,normal,2140
12,14113000,3130,normal,2126
13,11764000,108000,normal,2139
14,51855000,155000,normal,2114
15,12510000,18600,normal,2131
16,22369000,5630,normal,2130
17,10250000,164500,normal,2142
18,8307000,155000,normal,2134
19,39980000,0,normal,2129
20,6982000,0,normal,2127
21,26894000,0,normal,2107
22,18989000,0,normal,2147
23,8710000,12800,normal,2143
24,28500000,49100,normal,2120
25,7037000,1478200,normal,2113
26,42880000,339600,normal,2127
27,13192000,12300,normal,2120
28,10369000,170100,normal,2132
29,16134000,237000,normal,2102
30,35910000,39400,normal,2137
31,42890000,6260,normal,2127
32,28260000,0,normal,2145
33,68320000,30320,normal,2120
34,14490000,69700,normal,2134
35,14729000,0,normal,2135
36,14672000,0,normal,2148
37,15449000,7223300,normal,2116
38,54250000,67900,normal,2141
39,7780000,0,normal,2150
40,10090000,12800,normal,2119
41,15113000,46500,normal,2122
42,7800000,13900,normal,2105
43,48770000,21800,normal,2146
44,13592000,0,normal,2101
45,21923000,383300,normal,2111
46,57850000,510000,normal,2106
47,35620000,195000,normal,2107
48,50631000,23500,normal,2149
49,33714000,35400,normal,2135
50,8996000,285000,normal,2101
