block_id,total_gas,total_mev_captured,validator_type,validator_id
1,976692231,319700,normal,3412
2,989000782,319700,normal,3409
3,989001334,319700,normal,3420
4,989001886,319700,normal,3444
5,989002438,319700,normal,3428
6,989002990,319700,normal,3433
7,989003542,319700,normal,3419
8,989004094,319700,normal,3419
9,989004646,319700,normal,3429
10,989005198,319700,normal,3403
11,989005750,319700,normal,3416
12,989006302,319700,normal,3418
13,989006854,319700,normal,3423
14,989007406,319700,normal,3408
15,989007958,319700,normal,3404
16,1032008892,333600,attack,3401
17,989009062,319700,normal,3425
18,989009614,319700,normal,3448
19,989010166,319700,normal,3407
20,989010718,319700,normal,3417
21,989011270,319700,normal,3413
22,989011822,319700,normal,3406
23,989012374,319700,normal,3425
24,989012926,319700,normal,3413
25,989013478,319700,normal,3427
26,989014030,319700,normal,3431
27,989014582,319700,normal,3427
28,989015134,319700,normal,3405
29,989015686,319700,normal,3402
30,989016238,319700,normal,3434
31,989016790,319700,normal,3420
32,989017342,319700,normal,3446
33,989017894,319700,normal,3426
34,989018446,319700,normal,3440
35,989018998,319700,normal,3411
36,989019550,319700,normal,3441
37,989020102,319700,normal,3439
38,989020654,319700,normal,3420
39,989021206,319700,normal,3416
40,989021758,319700,normal,3425
41,989022310,319700,normal,3444
42,989022862,319700,normal,3407
43,989023414,319700,normal,3402
44,989023966,319700,normal,3448
45,989024518,319700,normal,3450
46,989025070,319700,normal,3421
47,989025622,319700,normal,3422
48,989026174,319700,normal,3423
49,989026726,319700,normal,3421
50,989027278,319700,normal,3408
