block_id,total_gas,total_mev_captured,validator_type,validator_id
1,32632000,542500,attack,1478
2,13712000,7241100,attack,1485
3,43610000,100000,attack,1492
4,100326000,153700,attack,1490
5,11565000,0,attack,1480
6,37467000,16400,normal,1496
7,41515000,49100,normal,1498
8,54854000,127200,attack,1473
9,18638000,67900,attack,1482
10,15440000,1100000,attack,1470
11,11700000,863000,attack,1488
12,47795000,272000,normal,1499
13,80993000,0,attack,1485
14,13504000,0,attack,1492
15,7027000,4523800,attack,1476
16,13293000,51000,attack,1495
17,16154000,68100,attack,1464
18,46028000,51200,normal,1499
19,43100000,524400,attack,1465
20,21690000,99300,attack,1473
21,6012000,1169980,attack,1474
22,23474000,3130,attack,1476
23,8235000,47500,attack,1453
24,10323000,410000,attack,1472
25,45913000,298700,attack,1463
26,87590000,0,attack,1460
27,19230000,94900,attack,1493
28,10528000,0,attack,1457
29,20410000,374300,attack,1460
30,40678000,1180530,attack,1472
31,3936000,0,attack,1477
32,17993000,0,attack,1457
33,11047000,0,normal,1496
34,51914000,545000,normal,1498
35,48347000,0,attack,1464
36,7440000,30200,attack,1457
37,17220000,7227500,attack,1485
38,17178000,24840,attack,1460
39,17924000,1451000,attack,1461
40,13633000,47900,normal,1499
41,31040000,285000,normal,1499
42,42200000,64600,attack,1467
43,20220000,513130,attack,1473
44,30942000,0,attack,1477
45,38444000,5640,attack,1469
46,75390000,243000,attack,1464
47,8080000,1156200,attack,1468
48,68290000,0,attack,1488
49,9686000,4487800,attack,1459
50,29709000,594000,attack,1485
