block_id,total_gas,total_mev_captured,validator_type,validator_id
1,721890105,290700,normal,6547
2,989000621,351900,normal,6532
3,989001173,351900,normal,6547
4,989001725,351900,normal,6521
5,1032002388,367200,attack,6509
6,989002829,351900,normal,6533
7,989003381,351900,normal,6526
8,989003933,351900,normal,6529
9,989004485,351900,normal,6516
10,989005037,351900,normal,6520
11,989005589,351900,normal,6538
12,989006141,351900,normal,6534
13,989006693,351900,normal,6527
14,989007245,351900,normal,6546
15,989007797,351900,normal,6518
16,989008349,351900,normal,6518
17,989008901,351900,normal,6513
18,1032009876,367200,attack,6509
19,989010005,351900,normal,6535
20,989010557,351900,normal,6546
21,1032011604,367200,attack,6507
22,1032012180,367200,attack,6506
23,989012213,351900,normal,6529
24,1032013332,367200,attack,6504
25,989013317,351900,normal,6537
26,989013869,351900,normal,6549
27,989014421,351900,normal,6530
28,989014973,351900,normal,6524
29,989015525,351900,normal,6530
30,989016077,351900,normal,6532
31,989016629,351900,normal,6533
32,989017181,351900,normal,6511
33,989017733,351900,normal,6532
34,989018285,351900,normal,6533
35,1032019668,367200,attack,6507
36,989019389,351900,normal,6533
37,989019941,351900,normal,6550
38,989020493,351900,normal,6513
39,989021045,351900,normal,6545
40,989021597,351900,normal,6529
41,989022149,351900,normal,6521
42,989022701,351900,normal,6518
43,989023253,351900,normal,6547
44,989023805,351900,normal,6549
45,989024357,351900,normal,6532
46,1032026004,367200,attack,6505
47,989025461,351900,normal,6515
48,989026013,351900,normal,6529
49,989026565,351900,normal,6529
50,1032028308,367200,attack,6508
