block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,74162000,710700,228662700,attack,3011
2,37030000,0,410270000,attack,3045
3,23190000,1340000,624360000,attack,3021
4,6979000,0,910259000,attack,3045
5,80360000,404600,1270189400,attack,3029
6,10050000,49100,2136591900,attack,3023
7,55920000,369000,3097978600,attack,3001
8,11707000,42000,3938364200,attack,3006
9,18970000,0,4864310800,attack,3028
10,38805000,13900,5687942900,attack,3044
11,60570000,11200,6537688400,attack,3050
12,36133000,5180,7522970980,attack,3015
13,70720000,229620,8519836820,attack,3032
14,52922000,0,9660606000,attack,3013
15,38070000,283000,10584020200,attack,3032
16,17379000,0,11348487000,attack,3020
17,23900000,0,12156648800,attack,3032
18,17809000,0,13429754600,attack,3019
19,11563000,0,14456091800,attack,3020
20,10175000,0,15803900600,attack,3027
21,52367000,128000,16634790200,attack,3003
22,41416000,49100,17526201100,attack,3024
23,10712000,164000,18620595200,attack,3048
24,14254000,1020000,19985718800,attack,3006
25,130372000,161000,20847676200,attack,3033
26,11345000,328900,21922000300,attack,3031
27,14923000,7840,22919498040,attack,3041
28,53900000,13900,24651549100,attack,3008
29,47570000,7840,25915396240,attack,3035
30,46927000,35600,27209164200,attack,3039
31,7243000,42400,28851883800,attack,3046
32,49320000,0,30119630400,attack,3032
33,31325000,0,31977703400,attack,3033
34,11047000,31700,33361840300,attack,3050
35,72558000,108000,34721139600,attack,3038
36,12600000,0,36779012800,attack,3024
37,8935000,0,38261131000,attack,3025
38,7060000,0,40742737600,attack,3050
39,13541000,49100,41873837300,attack,3038
40,13232000,0,43584333600,attack,3024
41,15370000,12300,45765551900,attack,3030
42,19417000,24700,47545265700,attack,3013
43,11400000,381000,49645601800,attack,3042
44,38680000,105100,51202317900,attack,3006
45,7402000,60500,53346192100,attack,3044
46,28392000,171600,54945005200,attack,3032
47,18541000,256000,56693821800,attack,3020
48,36280000,123800,59312567800,attack,3037
49,13451000,545100,61274614500,attack,3003
50,43640000,35100,63148676700,attack,3030
