transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,builder_type,transaction_type
159161,43000016,7840,43000016,1669,159159.0,unknown,1,1,attack,b_attack
161515,0,0,0,4159,159161.0,unknown,1,1,attack,failed
159162,0,0,0,1669,159159.0,unknown,1,1,attack,failed
159159,43000015,7840,43000015,1678,159157.0,unknown,1,1,attack,b_attack
159160,0,0,0,1678,159157.0,unknown,1,1,attack,failed
159157,43000014,7840,43000014,1665,159155.0,unknown,1,1,attack,b_attack
159158,0,0,0,1665,159155.0,unknown,1,1,attack,failed
159155,43000013,7840,43000013,1680,159153.0,unknown,1,1,attack,b_attack
159156,0,0,0,1680,159153.0,unknown,1,1,attack,failed
159153,43000012,7840,43000012,1664,159151.0,unknown,1,1,attack,b_attack
159154,0,0,0,1664,159151.0,unknown,1,1,attack,failed
159151,43000011,7840,43000011,1673,159149.0,unknown,1,1,attack,b_attack
159152,0,0,0,1673,159149.0,unknown,1,1,attack,failed
159149,43000010,7840,43000010,1667,159147.0,unknown,1,1,attack,b_attack
159150,0,0,0,1667,159147.0,unknown,1,1,attack,failed
159147,43000009,7840,43000009,1664,159145.0,unknown,1,1,attack,b_attack
159148,0,0,0,1664,159145.0,unknown,1,1,attack,failed
159145,43000008,7840,43000008,1674,159143.0,unknown,1,1,attack,b_attack
159146,0,0,0,1674,159143.0,unknown,1,1,attack,failed
159143,43000007,7840,43000007,1677,159141.0,unknown,1,1,attack,b_attack
159144,0,0,0,1677,159141.0,unknown,1,1,attack,failed
159141,43000006,7840,43000006,1667,159139.0,unknown,1,1,attack,b_attack
159142,0,0,0,1667,159139.0,unknown,1,1,attack,failed
159139,43000005,7840,43000005,1678,159137.0,unknown,1,1,attack,b_attack
159140,0,0,0,1678,159137.0,unknown,1,1,attack,failed
159137,43000004,7840,43000004,1679,159135.0,unknown,1,1,attack,b_attack
159138,0,0,0,1679,159135.0,unknown,1,1,attack,failed
159135,43000003,7840,43000003,1668,159133.0,unknown,1,1,attack,b_attack
159136,0,0,0,1668,159133.0,unknown,1,1,attack,failed
159133,43000002,7840,43000002,1667,159131.0,unknown,1,1,attack,b_attack
159134,0,0,0,1667,159131.0,unknown,1,1,attack,failed
159131,43000001,7840,43000001,1674,159129.0,unknown,1,1,attack,b_attack
159132,0,0,0,1674,159129.0,unknown,1,1,attack,failed
159129,43000000,7840,43000000,1670,159127.0,unknown,1,1,attack,b_attack
159130,0,0,0,1670,159127.0,unknown,1,1,attack,failed
159127,30000000,7840,30000000,1662,159125.0,unknown,1,1,attack,b_attack
159117,27000000,0,0,1665,,unknown,1,1,attack,normal
159128,0,0,0,1662,159125.0,unknown,1,1,attack,failed
159120,4500000,0,0,1674,,unknown,1,1,attack,normal
159119,3200000,0,0,1674,,unknown,1,1,attack,normal
159125,2600000,7840,2600000,1665,159124.0,unknown,1,1,attack,b_attack
159123,1900000,0,0,1667,,unknown,1,1,attack,normal
159116,1600000,0,0,1664,,unknown,1,1,attack,normal
159126,0,0,0,1665,159124.0,unknown,1,1,attack,failed
159115,260000,0,0,1664,,unknown,1,1,attack,normal
159122,260000,0,0,1670,,unknown,1,1,attack,normal
159124,170000,7840,0,1667,,unknown,1,1,attack,normal
159118,160000,0,0,1665,,unknown,1,1,attack,normal
159121,160000,0,0,1670,,unknown,1,1,attack,normal
159209,43000040,7840,43000040,1661,159207.0,unknown,2,2,attack,b_attack
161516,0,0,0,4156,159209.0,unknown,2,2,attack,failed
159210,0,0,0,1661,159207.0,unknown,2,2,attack,failed
159207,43000039,7840,43000039,1662,159205.0,unknown,2,2,attack,b_attack
159208,0,0,0,1662,159205.0,unknown,2,2,attack,failed
159205,43000038,7840,43000038,1676,159203.0,unknown,2,2,attack,b_attack
159206,0,0,0,1676,159203.0,unknown,2,2,attack,failed
159203,43000037,7840,43000037,1671,159201.0,unknown,2,2,attack,b_attack
159204,0,0,0,1671,159201.0,unknown,2,2,attack,failed
159201,43000036,7840,43000036,1673,159199.0,unknown,2,2,attack,b_attack
159202,0,0,0,1673,159199.0,unknown,2,2,attack,failed
159199,43000035,7840,43000035,1666,159197.0,unknown,2,2,attack,b_attack
159200,0,0,0,1666,159197.0,unknown,2,2,attack,failed
159197,43000034,7840,43000034,1667,159195.0,unknown,2,2,attack,b_attack
159198,0,0,0,1667,159195.0,unknown,2,2,attack,failed
159195,43000033,7840,43000033,1679,159193.0,unknown,2,2,attack,b_attack
159196,0,0,0,1679,159193.0,unknown,2,2,attack,failed
159193,43000032,7840,43000032,1661,159191.0,unknown,2,2,attack,b_attack
159194,0,0,0,1661,159191.0,unknown,2,2,attack,failed
159191,43000031,7840,43000031,1662,159189.0,unknown,2,2,attack,b_attack
159192,0,0,0,1662,159189.0,unknown,2,2,attack,failed
159189,43000030,7840,43000030,1670,159187.0,unknown,2,2,attack,b_attack
159190,0,0,0,1670,159187.0,unknown,2,2,attack,failed
159187,43000029,7840,43000029,1666,159185.0,unknown,2,2,attack,b_attack
159188,0,0,0,1666,159185.0,unknown,2,2,attack,failed
159185,43000028,7840,43000028,1675,159183.0,unknown,2,2,attack,b_attack
159186,0,0,0,1675,159183.0,unknown,2,2,attack,failed
159183,43000027,7840,43000027,1665,159181.0,unknown,2,2,attack,b_attack
159184,0,0,0,1665,159181.0,unknown,2,2,attack,failed
159181,43000026,7840,43000026,1676,159179.0,unknown,2,2,attack,b_attack
159182,0,0,0,1676,159179.0,unknown,2,2,attack,failed
159179,43000025,7840,43000025,1662,159177.0,unknown,2,2,attack,b_attack
159180,0,0,0,1662,159177.0,unknown,2,2,attack,failed
159177,43000024,7840,43000024,1669,159175.0,unknown,2,2,attack,b_attack
159178,0,0,0,1669,159175.0,unknown,2,2,attack,failed
159175,43000023,7840,43000023,1661,159173.0,unknown,2,2,attack,b_attack
159176,0,0,0,1661,159173.0,unknown,2,2,attack,failed
159173,43000022,7840,43000022,1671,159171.0,unknown,2,2,attack,b_attack
159174,0,0,0,1671,159171.0,unknown,2,2,attack,failed
159171,43000021,7840,43000021,1664,159169.0,unknown,2,2,attack,b_attack
159172,0,0,0,1664,159169.0,unknown,2,2,attack,failed
159169,43000020,7840,43000020,1676,159167.0,unknown,2,2,attack,b_attack
159170,0,0,0,1676,159167.0,unknown,2,2,attack,failed
159167,43000019,7840,43000019,1666,159165.0,unknown,2,2,attack,b_attack
159168,0,0,0,1666,159165.0,unknown,2,2,attack,failed
159165,43000018,7840,43000018,1672,159163.0,unknown,2,2,attack,b_attack
159166,0,0,0,1672,159163.0,unknown,2,2,attack,failed
159163,0,0,0,1667,159161.0,unknown,2,2,attack,failed
159164,0,0,0,1667,159161.0,unknown,2,2,attack,failed
159257,43000064,7840,43000064,1669,159255.0,unknown,3,3,attack,b_attack
161517,0,0,0,4159,159257.0,unknown,3,3,attack,failed
159258,0,0,0,1669,159255.0,unknown,3,3,attack,failed
159255,43000063,7840,43000063,1680,159253.0,unknown,3,3,attack,b_attack
159256,0,0,0,1680,159253.0,unknown,3,3,attack,failed
159253,43000062,7840,43000062,1678,159251.0,unknown,3,3,attack,b_attack
159254,0,0,0,1678,159251.0,unknown,3,3,attack,failed
159251,43000061,7840,43000061,1662,159249.0,unknown,3,3,attack,b_attack
159252,0,0,0,1662,159249.0,unknown,3,3,attack,failed
159249,43000060,7840,43000060,1677,159247.0,unknown,3,3,attack,b_attack
159250,0,0,0,1677,159247.0,unknown,3,3,attack,failed
159247,43000059,7840,43000059,1669,159245.0,unknown,3,3,attack,b_attack
159248,0,0,0,1669,159245.0,unknown,3,3,attack,failed
159245,43000058,7840,43000058,1680,159243.0,unknown,3,3,attack,b_attack
159246,0,0,0,1680,159243.0,unknown,3,3,attack,failed
159243,43000057,7840,43000057,1674,159241.0,unknown,3,3,attack,b_attack
159244,0,0,0,1674,159241.0,unknown,3,3,attack,failed
159241,43000056,7840,43000056,1670,159239.0,unknown,3,3,attack,b_attack
159242,0,0,0,1670,159239.0,unknown,3,3,attack,failed
159239,43000055,7840,43000055,1678,159237.0,unknown,3,3,attack,b_attack
159240,0,0,0,1678,159237.0,unknown,3,3,attack,failed
159237,43000054,7840,43000054,1675,159235.0,unknown,3,3,attack,b_attack
159238,0,0,0,1675,159235.0,unknown,3,3,attack,failed
159235,43000053,7840,43000053,1661,159233.0,unknown,3,3,attack,b_attack
159236,0,0,0,1661,159233.0,unknown,3,3,attack,failed
159233,43000052,7840,43000052,1668,159231.0,unknown,3,3,attack,b_attack
159234,0,0,0,1668,159231.0,unknown,3,3,attack,failed
159231,43000051,7840,43000051,1679,159229.0,unknown,3,3,attack,b_attack
159232,0,0,0,1679,159229.0,unknown,3,3,attack,failed
