block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,57667000,0,38153141.334928624,attack,5567
2,85847000,719280,64660043.1219626,attack,5575
3,38338000,390000,32103756.867903735,attack,5567
4,20653000,203100,17191500.0,attack,5567
5,131182000,685740,88859220.0,attack,5559
6,40748000,705000,41000000.0,attack,5570
7,15536000,762000,13917000.0,attack,5575
8,20237000,834600,19490600.0,attack,5570
9,96273000,316000,92281000.0,attack,5569
10,36845000,30600,35360300.0,attack,5559
11,27079000,3197000,25117000.0,attack,5551
12,26163000,2338700,22401700.0,attack,5560
13,82354000,1684500,40269500.0,attack,5564
14,25918000,447580,22701580.0,attack,5567
15,81028000,1133440,52148640.0,attack,5574
16,16986000,135000,15553500.0,attack,5565
17,19622000,182230,16288930.0,attack,5554
18,74753000,2502000,46155000.0,attack,5551
19,48384000,735730,49119730.0,normal,5584
20,53965000,463900,54428900.0,normal,5597
21,36053000,17757700,53810700.0,normal,5578
22,32797000,15300,32812300.0,normal,5592
23,108930000,2648040,110349040.0,attack,5575
24,156645001,1565000,114829000.0,attack,5571
25,80367000,9029500,81476500.0,attack,5563
26,48290000,0,48290000.0,normal,5576
27,20914000,0,20914000.0,attack,5568
28,61842000,17780800,79622800.0,normal,5593
29,72124000,192670,72316670.0,normal,5599
30,73702000,783190,44324190.0,attack,5570
31,33243000,150400,31860100.0,attack,5565
32,31346000,443000,31789000.0,normal,5590
33,97877000,93900,70957000.0,attack,5553
34,42293000,0,42293000.0,attack,5562
35,67734000,1453600,69187600.0,normal,5590
36,75878000,151800,76029800.0,normal,5577
37,75927000,0,75927000.0,attack,5558
38,65515000,1129900,59934900.0,attack,5554
39,90675000,410000,91085000.0,normal,5594
40,50360000,888700,49965700.0,attack,5575
41,41679000,272600,41951600.0,normal,5595
42,52174000,35467500,64941500.0,attack,5551
43,70445000,442000,51826300.0,attack,5563
44,102614000,17799100,77380200.0,attack,5572
45,17804000,232840,17003740.0,attack,5575
46,33310000,420700,33730700.0,normal,5576
47,31043000,601400,31644400.0,normal,5586
48,88854000,1201240,60038240.0,attack,5558
49,93676000,263840,93939840.0,normal,5581
50,142961000,206800,116128400.0,attack,5557
