block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,808590000,9017790,35937861356.91564,attack,609
2,612500000,36518780,82706727900.39943,attack,608
3,698140000,25573230,139895753413.7342,attack,619
4,401137000,34236900,212280960642.49774,attack,611
5,739779000,23830600,293927888658.26166,attack,602
6,695310000,32781900,377046855679.1702,attack,614
7,714717000,59047050,485368072854.52325,attack,618
8,780500000,24033080,594603820556.3275,attack,608
9,781798000,48700300,733708397060.8546,attack,614
10,612277000,39195800,852826957567.7834,attack,618
11,773987000,20058840,1012023451751.9626,attack,612
12,675979000,17864880,1159737822748.9539,attack,605
13,609267000,60472620,1330786985850.7788,attack,607
14,628110000,26910900,1528017057263.7727,attack,601
15,672070000,61839130,1708627179351.2805,attack,620
16,685300000,18542240,1896566782488.179,attack,613
17,673000000,1330040,2130076694349.438,attack,609
18,692900000,26913330,2325697257545.829,attack,614
19,642230000,37151840,2566248692228.9272,attack,616
20,718300000,41204600,2816737779756.8237,attack,605
21,507900000,8791700,3040208789331.5386,attack,605
22,711800000,16038530,3352121394201.815,attack,604
23,623560000,25772620,3621232747265.1406,attack,611
24,874600000,19277530,3784544180347.7847,attack,609
25,866690000,36072600,4226258971055.9336,attack,606
26,706320000,37922700,4517905675899.938,attack,609
27,817747000,27203700,4605365399997.375,attack,612
28,530130000,37508500,5100224863192.759,attack,610
29,621300000,25495200,5389863448251.396,attack,609
30,546130000,48845800,5561799029815.73,attack,604
31,907127000,45289290,6116494206124.918,attack,606
32,478973000,19191230,6439239003765.021,attack,606
33,767670000,51104670,6828520357060.472,attack,620
34,525810000,37001500,7406745329751.225,attack,612
35,643780000,34096300,7715382130060.561,attack,601
36,795200000,23327700,8183872918805.238,attack,603
37,501420000,31309700,8531572631749.891,attack,619
38,726200000,1681220,9058067287920.172,attack,605
39,764310000,29717800,9367879218694.799,attack,612
40,853200000,23224340,9571521685946.375,attack,611
41,740470000,9206400,10021904902110.975,attack,606
42,567720000,26879300,10414138187861.14,attack,603
43,580277000,12164910,11284270453318.484,attack,619
44,725710000,61898600,11874815924554.322,attack,611
45,694100000,20974700,12216778291388.088,attack,614
46,814810000,9246960,12793412468633.87,attack,601
47,812980000,26425480,13316778070964.498,attack,616
48,842994000,50414900,13720339252851.16,attack,615
49,672420000,55157980,14288405636586.297,attack,614
50,708770000,13106020,14860447740541.488,attack,611
