block_id,total_gas,total_mev_captured,validator_type,validator_id
1,23298000,1283100,normal,4825
2,55696000,18440,normal,4817
3,78185000,0,normal,4813
4,27250000,629600,normal,4835
5,128880000,178200,normal,4809
6,86455000,0,normal,4841
7,37112000,43600,normal,4833
8,74275000,251630,normal,4848
9,50794000,203000,normal,4834
10,27270000,1034800,normal,4822
11,48498000,60700,normal,4845
12,30109000,394700,normal,4844
13,150980000,425910,attack,4804
14,23187000,3130,normal,4849
15,55559000,53800,normal,4814
16,67960000,1255100,normal,4826
17,54421000,565900,normal,4846
18,66301000,374330,normal,4836
19,56043000,181000,normal,4835
20,26836000,150100,attack,4804
21,56933000,155800,normal,4840
22,74311000,25567000,normal,4822
23,39533000,460300,normal,4841
24,16578000,0,normal,4807
25,88653000,6390,normal,4806
26,73191000,4480900,normal,4815
27,46508000,1037600,normal,4846
28,49462000,34700,normal,4811
29,41302000,64600,normal,4813
30,50590000,295600,normal,4818
31,42990000,288630,normal,4822
32,78767000,95140,normal,4847
33,46940000,369000,normal,4817
34,22328000,345500,normal,4823
35,22448000,33100,normal,4830
36,64277000,204900,normal,4809
37,17350000,21690,normal,4809
38,102830000,253700,normal,4819
39,28263000,808800,normal,4840
40,82377000,22790,normal,4840
41,32205000,532600,normal,4807
42,51610000,36800,normal,4849
43,65878000,340000,normal,4849
44,40132000,296800,normal,4847
45,69768000,37030,normal,4846
46,21289000,215000,normal,4812
47,30071000,112300,normal,4812
48,49293000,36230,normal,4831
49,31585000,13900,normal,4838
50,52913000,231000,normal,4850
