block_id,total_gas,total_mev_captured,validator_type,validator_id
1,890590000,38435180,attack,110
2,1214418000,36318300,attack,108
3,831551000,51524000,attack,121
4,1249690000,27560200,normal,142
5,1076300000,24308240,attack,120
6,1096400000,36633100,attack,114
7,1120900000,36451130,attack,126
8,1047235000,118489400,normal,136
9,1244600000,18350900,attack,110
10,1217000000,18473680,attack,119
11,1125800000,53496800,attack,129
12,916990000,71489690,attack,120
13,794600000,103254980,attack,126
14,1022065000,106141380,normal,149
15,1529000000,3267630,normal,147
16,1212520000,36106330,attack,103
17,1172000000,1925700,attack,118
18,932656000,192609760,normal,141
19,1118820000,85490800,attack,120
20,1015055000,63067930,normal,144
21,1161000000,22337660,attack,103
22,1167100000,37232800,attack,124
23,1178900000,53668970,attack,116
24,1070400000,70902930,attack,107
25,1089000000,8622500,attack,110
26,1506100000,18221200,normal,149
27,1229000000,1665600,attack,111
28,1207500000,20776300,attack,102
29,1180870000,18725220,attack,120
30,1214480000,161047540,normal,138
31,909960000,295051640,normal,146
32,1085800000,42302120,attack,102
33,1446000000,390630,normal,137
34,1193300000,47696630,attack,127
35,1073000000,17975600,attack,118
36,1161430000,54337600,attack,110
37,1144120000,42811820,attack,115
38,1216000000,1032880,attack,125
39,1310000000,8207620,attack,109
40,1128160000,18109440,attack,114
41,1307000000,5395400,attack,107
42,1191967000,93678560,normal,137
43,1276000000,414470,attack,103
44,1334000000,1707770,attack,115
45,1184000000,8618600,attack,104
46,1248000000,503300,attack,102
47,1324000000,211600,attack,127
48,1117319000,36075240,attack,121
49,1266000000,617430,attack,111
50,1285000000,1441380,attack,102
