block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,55750000,784800,20026719.33330498,attack,1869
2,65169000,1587240,52898369.55034542,attack,1860
3,60566000,0,60566000.0,attack,1856
4,21822000,41600,17349700.0,attack,1879
5,87877000,159300,60968400.0,attack,1866
6,61533000,329500,56523500.0,attack,1874
7,37750000,35475900,55375900.0,attack,1862
8,75190000,483700,32518700.0,attack,1854
9,39293000,223980,37510590.0,attack,1873
10,42988000,10360,41293180.0,attack,1870
11,53183000,0,53183000.0,attack,1863
12,155815000,362000,112996000.0,attack,1874
13,25140000,0,25140000.0,attack,1861
14,117941000,894600,75654600.0,attack,1864
15,78919000,313200,78754200.0,attack,1875
16,74960000,8833600,78503600.0,attack,1875
17,49665000,280400,49945400.0,normal,1889
18,55828000,185200,56013200.0,normal,1885
19,63189000,86940,63275940.0,normal,1886
20,43830000,0,43830000.0,attack,1862
21,27194000,1353200,28547200.0,normal,1889
22,63609000,231000,63840000.0,normal,1891
23,24161000,395100,24556100.0,normal,1884
24,80617000,129800,78332900.0,attack,1878
25,71765000,0,71765000.0,normal,1884
26,82303000,322000,76364000.0,attack,1867
27,97838000,75000,97913000.0,normal,1898
28,74572000,3130,74575130.0,normal,1883
29,21677000,105790,21782790.0,normal,1899
30,23663000,15300,23678300.0,normal,1882
31,174450000,319500,174769500.0,normal,1894
32,66878000,491430,40301530.0,attack,1858
33,80934000,0,80934000.0,normal,1898
34,88061000,58430,88119430.0,normal,1895
35,26466000,17000,26483000.0,normal,1900
36,101937000,55180,101992180.0,normal,1888
37,21262000,141800,20254700.0,attack,1860
38,151323001,68500,108375100.0,attack,1875
39,71062000,341400,41264400.0,attack,1867
40,44499000,169500,44668500.0,normal,1885
41,22013000,543000,22556000.0,normal,1892
42,50940000,43460,20978280.0,attack,1874
43,28183000,8640000,31003000.0,attack,1877
44,31588000,15009800,36807800.0,attack,1851
45,25030000,1144500,26174500.0,normal,1895
46,29383000,76400,24437600.0,attack,1862
47,59084000,35600,59119600.0,normal,1894
48,106088000,9409000,92177000.0,attack,1864
49,56107000,738000,29476000.0,attack,1877
50,43188000,32800,42964400.0,attack,1874
