block_id,total_gas,total_mev_captured,validator_type,validator_id
1,87896000,322600,attack,4913
2,43744000,39997900,attack,4911
3,83180000,368500,attack,4906
4,74551000,1010700,attack,4935
5,77638000,60400,attack,4909
6,109560000,84000,attack,4928
7,80227000,116560,attack,4934
8,87149000,422900,attack,4904
9,24784000,0,attack,4918
10,75562000,811200,attack,4931
11,38663000,14386390,attack,4933
12,92114000,174400,attack,4912
13,25668000,993400,attack,4942
14,59087000,387890,attack,4902
15,55572000,996000,attack,4905
16,28539000,1564390,attack,4911
17,28403000,365100,attack,4917
18,65714000,587300,attack,4924
19,173717001,267400,attack,4914
20,34938000,346500,attack,4902
21,40741000,42633600,attack,4945
22,27492000,121400,attack,4926
23,22173000,61200,attack,4935
24,64059000,146200,attack,4939
25,58623000,232100,attack,4903
26,55517000,84000,attack,4919
27,20587000,274600,attack,4931
28,13267000,615760,attack,4946
29,48580000,93000,attack,4937
30,77652000,1794300,attack,4947
31,65320000,290800,attack,4917
32,84037000,175600,attack,4939
33,62494000,245600,attack,4909
34,101077000,1831700,attack,4916
35,57555000,24860,attack,4929
36,107060000,1187810,attack,4921
37,25607000,808000,attack,4934
38,24119000,644000,attack,4945
39,50892000,321730,attack,4944
40,19080000,254400,attack,4931
41,76476000,210000,attack,4911
42,16033000,36385100,attack,4913
43,26284000,766600,attack,4948
44,78193000,70740,attack,4916
45,32874000,2414100,attack,4929
46,43371000,214600,attack,4949
47,141080000,665800,attack,4929
48,70995000,1835100,attack,4911
49,84984000,1200000,attack,4947
50,21856000,35655700,attack,4919
