block_id,total_gas,total_mev_captured,validator_type,validator_id
1,26670000,1397800,attack,1557
2,16477000,24700,attack,1570
3,16960000,0,attack,1563
4,13343000,283000,attack,1577
5,10690000,0,attack,1573
6,73440000,160640,attack,1562
7,14205000,71800,normal,1587
8,11340000,0,normal,1593
9,7570000,84300,attack,1567
10,48210000,133600,attack,1583
11,36090000,0,attack,1585
12,5760000,0,normal,1600
13,15252000,5630,attack,1553
14,12210000,0,attack,1570
15,12590000,291390,normal,1586
16,79563000,27100,attack,1580
17,10200000,68100,attack,1567
18,43820000,510000,attack,1569
19,15040000,0,attack,1565
20,13464000,42400,attack,1553
21,21660000,0,attack,1552
22,67070000,0,attack,1553
23,36990000,39400,attack,1555
24,14257000,0,attack,1580
25,35854000,17705640,attack,1570
26,8015000,376000,attack,1562
27,16704000,485000,normal,1594
28,39726000,8520,attack,1583
29,13600000,0,attack,1578
30,57212000,21800,attack,1584
31,22113000,21800,attack,1584
32,38106000,594000,normal,1594
33,49190000,458000,normal,1600
34,17967000,886000,attack,1569
35,46553000,35600,attack,1582
36,22283000,0,attack,1551
37,11620000,161900,normal,1595
38,69400000,826300,attack,1553
39,42052000,4605000,attack,1555
40,21033000,0,attack,1562
41,9134000,46500,attack,1576
42,33650000,0,normal,1595
43,42529000,35600,attack,1551
44,14750000,0,attack,1561
45,11967000,187540,attack,1573
46,24720000,0,attack,1570
47,5887000,706000,normal,1587
48,8720000,0,attack,1565
49,32815000,564800,normal,1600
50,27043000,0,attack,1568
