transaction_id,fee,mev_potential,mev_captured,creator_id,target_tx_id,type_of_user,block_number,block_created,validator_type,transaction_type
816,43000000,381000,0,2,,normal,1,1,normal,normal
133,43000000,0,0,1,,normal,1,1,normal,normal
149,43000000,0,0,17,,normal,1,1,normal,normal
165,43000000,0,0,11,,normal,1,1,normal,normal
331,43000000,0,0,1,,normal,1,1,normal,normal
376,43000000,0,0,2,,normal,1,1,normal,normal
472,43000000,0,0,10,,normal,1,1,normal,normal
676,43000000,0,0,16,,normal,1,1,normal,normal
685,43000000,0,0,3,,normal,1,1,normal,normal
1042,43000000,0,0,8,,normal,1,1,normal,normal
662,30000000,181000,0,2,,normal,1,1,normal,normal
55,30000000,47700,0,11,,normal,1,1,normal,normal
123,30000000,0,0,13,,normal,1,1,normal,normal
158,30000000,0,0,4,,normal,1,1,normal,normal
214,30000000,0,0,16,,normal,1,1,normal,normal
510,30000000,0,0,4,,normal,1,1,normal,normal
781,30000000,0,0,11,,normal,1,1,normal,normal
821,30000000,0,0,7,,normal,1,1,normal,normal
852,30000000,0,0,16,,normal,1,1,normal,normal
48,27000000,0,0,4,,normal,1,1,normal,normal
140,27000000,0,0,8,,normal,1,1,normal,normal
244,27000000,0,0,2,,normal,1,1,normal,normal
269,27000000,0,0,5,,normal,1,1,normal,normal
270,27000000,0,0,6,,normal,1,1,normal,normal
456,27000000,0,0,16,,normal,1,1,normal,normal
458,27000000,0,0,18,,normal,1,1,normal,normal
492,27000000,0,0,8,,normal,1,1,normal,normal
524,27000000,0,0,18,,normal,1,1,normal,normal
584,27000000,0,0,12,,normal,1,1,normal,normal
651,27000000,0,0,13,,normal,1,1,normal,normal
903,27000000,0,0,1,,normal,1,1,normal,normal
958,27000000,0,0,12,,normal,1,1,normal,normal
54,2500000,17700000,0,10,,normal,1,1,normal,normal
400,2000000,17700000,0,4,,normal,1,1,normal,normal
895,2000000,17700000,0,15,,normal,1,1,normal,normal
4,19000000,0,0,4,,normal,1,1,normal,normal
40,19000000,0,0,18,,normal,1,1,normal,normal
72,19000000,0,0,6,,normal,1,1,normal,normal
338,19000000,0,0,8,,normal,1,1,normal,normal
426,19000000,0,0,8,,normal,1,1,normal,normal
733,19000000,0,0,7,,normal,1,1,normal,normal
860,19000000,0,0,2,,normal,1,1,normal,normal
863,19000000,0,0,5,,normal,1,1,normal,normal
996,19000000,0,0,6,,normal,1,1,normal,normal
998,19000000,0,0,8,,normal,1,1,normal,normal
9,120000,17700000,0,9,,normal,1,1,normal,normal
258,1300000,7190000,0,16,,normal,1,1,normal,normal
159,6300000,769000,0,5,,normal,1,1,normal,normal
520,6300000,42000,0,14,,normal,1,1,normal,normal
911,6300000,33100,0,9,,normal,1,1,normal,normal
1811,43000000,17700000,0,7,,normal,2,2,normal,normal
1677,43000000,18600,0,5,,normal,2,2,normal,normal
1155,43000000,7840,0,11,,normal,2,2,normal,normal
1114,43000000,0,0,14,,normal,2,2,normal,normal
1431,43000000,0,0,1,,normal,2,2,normal,normal
1548,43000000,0,0,8,,normal,2,2,normal,normal
1556,43000000,0,0,16,,normal,2,2,normal,normal
1636,43000000,0,0,8,,normal,2,2,normal,normal
1931,43000000,0,0,17,,normal,2,2,normal,normal
1973,43000000,0,0,15,,normal,2,2,normal,normal
2115,43000000,0,0,3,,normal,2,2,normal,normal
2122,43000000,0,0,10,,normal,2,2,normal,normal
1242,30000000,56200,0,10,,normal,2,2,normal,normal
1218,30000000,5640,0,8,,normal,2,2,normal,normal
1115,30000000,0,0,15,,normal,2,2,normal,normal
1510,30000000,0,0,14,,normal,2,2,normal,normal
1536,30000000,0,0,18,,normal,2,2,normal,normal
1618,30000000,0,0,12,,normal,2,2,normal,normal
1745,27000000,510000,0,7,,normal,2,2,normal,normal
1357,27000000,256000,0,15,,normal,2,2,normal,normal
1190,27000000,0,0,2,,normal,2,2,normal,normal
1205,27000000,0,0,17,,normal,2,2,normal,normal
