block_id,total_gas,total_mev_captured,validator_type,validator_id
1,70516000,143600,attack,3952
2,47270000,153800,normal,3998
3,122013000,66200,attack,3976
4,79230000,208200,attack,3961
5,119673000,871600,normal,3988
6,75278000,1272200,attack,3956
7,22106000,28030,attack,3969
8,52112000,77100,normal,3995
9,131137001,825000,attack,3957
10,69476000,0,normal,3994
11,91696000,258600,attack,3961
12,32815000,0,normal,3993
13,39728000,102300,attack,3964
14,57820000,271200,attack,3960
15,43968000,307300,attack,3959
16,29280000,1161700,attack,3965
17,60877000,612500,attack,3966
18,76674000,0,attack,3973
19,128798000,229000,attack,3964
20,47830000,2227700,attack,3981
21,74449000,0,normal,3989
22,38106000,546320,attack,3983
23,27098000,26700,normal,3987
24,27950000,615900,attack,3951
25,26082000,685500,normal,3998
26,30990000,634900,attack,3955
27,48070000,1051400,attack,3963
28,65107000,6260,attack,3968
29,121267001,1538000,attack,3985
30,50320000,271400,normal,3987
31,94706000,640700,attack,3984
32,19147000,298500,attack,3967
33,67322000,35413900,attack,3965
34,20650000,17894400,normal,3997
35,30331000,212300,attack,3983
36,82528000,343500,attack,3963
37,71728000,0,normal,3991
38,69300000,369490,attack,3966
39,71337000,1003130,attack,3961
40,91600000,188310,attack,3960
41,19706000,887900,attack,3979
42,29446000,166700,attack,3962
43,35797000,0,normal,3987
44,66194000,646400,normal,3989
45,90220000,1251000,attack,3974
46,45946000,381000,normal,3987
47,70780000,63400,attack,3978
48,57559000,6260,attack,3982
49,62241000,700200,attack,3959
50,23596000,514900,normal,3991
