block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,228530000,999450,17012714672.134617,attack,65
2,189120000,2454940,66855679094.75548,attack,62
3,145020000,4812640,152744471262.5985,attack,64
4,139300000,1693770,268900939256.62543,attack,62
5,248700000,9602740,431608353589.2002,attack,57
6,226600000,943230,628530218488.7908,attack,58
7,167860000,7564730,839344171230.0984,attack,56
8,201920000,8292330,1114392201001.6333,attack,54
9,281710000,1505540,1365223197121.1143,attack,61
10,109550000,2474680,1718252599185.3477,attack,56
11,129327000,20477880,2139347341404.5854,attack,57
12,356410000,2455700,2513985452996.909,attack,65
13,156310000,1481600,2971078529398.0347,attack,62
14,170070000,1561980,3349260730432.088,attack,53
15,193530000,9338400,3932507503048.766,attack,65
16,162520000,2429700,4126273196460.145,attack,64
17,201790000,14835530,5008048554787.252,attack,60
18,119580000,1709720,5623593822801.521,attack,60
19,120130000,23952700,6091604069255.434,attack,52
20,379300000,316160,6959801128093.361,attack,57
21,122520000,19492530,7557752154754.045,attack,65
22,175230000,1322300,8363239237996.05,attack,60
23,233780000,9909320,9006952951673.518,attack,54
24,171470000,1686420,10012057357067.924,attack,58
25,194140000,22897240,10424053454736.898,attack,58
26,186020000,16995000,11807554244244.39,attack,61
27,201300000,637790,12332172016619.113,attack,65
28,177770000,1691920,13522547250314.928,attack,61
29,143110000,25665940,14318438143030.514,attack,59
30,153950000,727120,15177225857382.205,attack,54
31,165630000,1295100,16319498369866.086,attack,51
32,191670000,1239200,17040412416317.281,attack,63
33,172410000,15803680,18429712716900.023,attack,54
34,148090000,5435840,19718347413987.34,attack,52
35,166280000,460160,21162153943003.96,attack,61
36,194900000,5996200,21931177860083.016,attack,64
37,300880000,6725600,23433359163556.04,attack,56
38,165510000,18877700,24350746115384.43,attack,59
39,205270000,2227600,23721108705126.61,attack,64
40,247212000,10585200,26996258482936.047,attack,55
41,228640000,10389700,28010292125494.05,attack,64
42,265400000,3137700,29464294484761.934,attack,58
43,204700000,1266510,31351845619292.113,attack,60
44,152479000,6255860,32960051759811.89,attack,58
45,170700000,1381700,33798339574968.105,attack,65
46,271160000,6811800,35786189892694.445,attack,52
47,129560000,43326300,37353092979379.23,attack,56
48,164100000,1143840,36761385873917.266,attack,55
49,216520000,19225740,38435185718277.54,attack,58
50,281710000,13599680,42974842606812.97,attack,61
