block_id,total_gas,total_mev_captured,validator_type,validator_id
1,103862001,1082600,attack,5262
2,91570000,137380,attack,5251
3,33353000,175700,attack,5295
4,54841000,88840,attack,5285
5,39113000,64800,attack,5254
6,107071000,50000,attack,5275
7,60380000,526100,attack,5268
8,28129000,1918000,attack,5252
9,79873000,362000,attack,5300
10,34098000,1670000,attack,5272
11,49369000,237800,attack,5265
12,25685000,35654100,attack,5287
13,87410000,35540900,attack,5294
14,67587000,0,attack,5282
15,26920000,27800,attack,5276
16,56831000,233600,attack,5288
17,92943000,132100,attack,5299
18,59962000,240700,attack,5300
19,41800000,535500,attack,5279
20,23880000,0,attack,5253
21,109403000,3404200,attack,5281
22,25606000,104590,attack,5270
23,39690000,66600,attack,5293
24,55753000,0,attack,5251
25,44245000,104900,attack,5265
26,28641000,16440,attack,5286
27,63434000,25600,attack,5298
28,26059000,255900,attack,5254
29,115970000,423600,attack,5258
30,124790000,228430,attack,5273
31,56322000,9054600,attack,5254
32,83553000,556640,attack,5257
33,85963000,21980,attack,5260
34,90772000,479680,attack,5282
35,89305000,1421600,attack,5267
36,86296000,263800,attack,5294
37,21412000,103240,attack,5276
38,75524000,532630,attack,5287
39,65886000,24600,attack,5288
40,101783000,465800,attack,5251
41,49678000,150000,attack,5259
42,36071000,462000,attack,5262
43,91084000,58500,attack,5255
44,65123000,96530,attack,5298
45,68499000,734800,attack,5297
46,157613000,54280,attack,5261
47,70440000,27600,attack,5266
48,31848000,61880,attack,5283
49,31005000,592000,attack,5296
50,24767000,1367130,attack,5254
