block_id,total_gas,total_mev_captured,validator_type,validator_id
1,29638000,89500,attack,1531
2,14210000,215000,normal,1541
3,7160000,0,normal,1545
4,5703000,1145700,attack,1535
5,41631000,0,attack,1531
6,52564000,21800,normal,1547
7,43410000,0,attack,1539
8,8710000,14200,attack,1525
9,12587000,0,attack,1518
10,8170000,33100,normal,1546
11,7730000,0,attack,1533
12,76422000,0,attack,1538
13,11888000,64280,attack,1502
14,13400000,7190000,attack,1504
15,36333000,0,attack,1530
16,48410000,0,attack,1538
17,9380000,7840,attack,1517
18,47640000,186700,attack,1536
19,41429000,16400,normal,1548
20,18323000,0,attack,1506
21,16710000,47700,attack,1521
22,17170000,128000,attack,1528
23,36983000,56200,normal,1542
24,9576000,566200,attack,1515
25,42169000,769000,attack,1532
26,26192000,7475000,attack,1521
27,75202000,104300,attack,1523
28,11870000,0,attack,1536
29,15500000,536500,attack,1529
30,12747000,0,attack,1522
31,19330000,0,normal,1543
32,9530000,0,attack,1518
33,34794000,0,attack,1513
34,62043000,49100,attack,1501
35,16713000,7840,normal,1547
36,7474000,84800,attack,1511
37,58092000,211400,normal,1546
38,10610000,19700,normal,1549
39,18400000,12800,attack,1531
40,62393000,0,attack,1538
41,101077000,15700,attack,1517
42,8160000,64600,attack,1532
43,9960000,301000,normal,1545
44,13220000,129300,attack,1518
45,51553000,15100,normal,1548
46,54800000,121000,attack,1517
47,10664000,272400,attack,1507
48,24450000,66330,attack,1524
49,62797000,4452500,normal,1545
50,9100000,5640,attack,1508
