block_id,total_gas,total_mev_captured,validator_type,validator_id
1,1155490000,76542900,normal,31
2,1014330000,89887330,normal,9
3,1229900000,48502500,normal,41
4,1214110000,75826640,normal,29
5,1521630000,55176800,normal,48
6,1246580000,30091940,normal,12
7,1172700000,53704200,normal,31
8,1055191000,70263100,normal,7
9,1413900000,54070740,normal,21
10,1081903000,94624430,normal,12
11,1322447000,51832640,normal,33
12,1069910000,110440100,normal,21
13,850377000,60707740,normal,50
14,1107450000,35072800,normal,7
15,1310400000,36494880,normal,3
16,1529900000,18268490,normal,8
17,1257950000,88046200,normal,38
18,1272030000,93943400,normal,47
19,1363450000,54653040,normal,20
20,1045720000,42528340,normal,35
21,1150064000,62185590,normal,50
22,971130000,62751280,normal,16
23,1039980000,19905890,normal,23
24,961125000,67592400,normal,33
25,1098040000,40855140,normal,5
26,888640000,39005730,normal,19
27,1411914000,64400380,normal,31
28,1272820000,40839540,normal,15
29,1042500000,40600200,normal,38
30,1155307000,68147600,normal,7
31,1144730000,64455900,normal,5
32,1393170000,37527930,normal,33
33,971120000,106071180,normal,42
34,1359193000,47802800,normal,32
35,1027179000,66007920,normal,19
36,831130000,36973840,normal,9
37,1048845000,58530900,normal,22
38,1118478000,48303400,normal,32
39,1170639000,72470600,normal,39
40,965210000,83508600,normal,13
41,1067140000,42195020,normal,42
42,1092100000,23480100,normal,18
43,990850000,50438930,normal,42
44,977738000,44045900,normal,39
45,1370830000,76593100,normal,38
46,1026613000,121744360,normal,47
47,1214048000,62661560,normal,12
48,1037500000,47717840,normal,17
49,1304450000,92460500,normal,4
50,982350000,66410000,normal,17
