block_id,total_gas,total_mev_captured,validator_type,validator_id
1,590700000,1556420,normal,98
2,828830000,31043700,normal,73
3,732270000,40960480,attack,59
4,921600000,10214600,normal,92
5,705000000,27705130,normal,71
6,792700000,9542500,normal,76
7,825420000,46947450,normal,96
8,759060000,21139070,normal,78
9,528540000,32704760,attack,55
10,703250000,58550700,normal,98
11,666399000,44961720,attack,53
12,594779000,10616300,normal,62
13,796420000,99120900,normal,93
14,774320000,55872400,attack,58
15,554300000,1085630,normal,83
16,558800000,2903120,normal,82
17,1000970000,15482000,attack,58
18,578650000,51268300,attack,56
19,818200000,9072320,attack,54
20,852020000,83455060,normal,84
21,665200000,62283400,attack,54
22,585040000,20419830,attack,57
23,777660000,51343520,normal,71
24,865241000,57577380,normal,81
25,702860000,37762130,normal,61
26,622560000,20123180,normal,62
27,635120000,19086430,normal,61
28,784100000,18276810,attack,56
29,549800000,45917760,normal,76
30,810290000,36736700,normal,84
31,886549000,43107600,attack,60
32,726500000,17987390,normal,68
33,714900000,1036920,attack,54
34,763200000,41628030,normal,100
35,787150000,7382600,attack,58
36,675740000,28123900,normal,93
37,820390000,40963700,normal,81
38,670280000,7559900,attack,56
39,680940000,40748300,normal,78
40,628660000,15186210,normal,62
41,760520000,32343300,normal,80
42,818900000,15132800,normal,86
43,839400000,18535180,normal,61
44,705960000,62947500,normal,72
45,660990000,65744660,attack,51
46,911060000,40565140,normal,66
47,701710000,5575380,normal,88
48,905780000,26592730,normal,98
49,927770000,10353080,normal,71
50,747810000,36851700,normal,92
