block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,22000000,4320000,110160000,normal,895
2,20310000,0,253910000,attack,859
3,34450000,0,462790000,attack,859
4,44060000,368600,701308600,attack,877
5,41940000,11200,918611200,normal,897
6,19399000,410000,1163829000,attack,872
7,26245000,84800,1492489800,normal,887
8,10180000,296000,1803996000,attack,867
9,6814000,0,2187474000,normal,883
10,85199000,43600,2653262600,attack,875
11,10400000,0,3103120000,attack,859
12,6710000,0,3474230000,normal,890
13,11733000,46500,3914679500,normal,892
14,14592000,0,4593972000,attack,879
15,10630000,0,5177350000,attack,878
16,40877000,64300,6012390900,normal,897
17,6620000,15300,6908737700,attack,876
18,16220000,13900,7712191700,attack,857
19,19277000,1031680,8285658680,normal,896
20,3790000,0,9254127000,attack,856
21,15660000,67900,10156120300,attack,857
22,23697000,72700,11160483300,normal,891
23,8674000,4462000,11960173400,attack,863
24,38350000,43000,12819954200,attack,871
25,6495000,418100,13489266500,attack,861
26,13210000,619700,14374706900,attack,864
27,5450000,381000,15603695200,attack,858
28,7080000,161000,17061423800,attack,862
29,39560000,15300,17977416100,attack,877
30,16570000,5180,19133071380,attack,877
31,14550000,14200,20249050000,attack,855
32,40343000,0,21518484200,normal,897
33,18643000,0,22278910600,attack,865
34,45870000,410000,23503737200,normal,897
35,20080000,31700,24807024300,normal,897
36,11317000,0,25633156000,normal,900
37,27012000,231000,26603674200,attack,866
38,56880000,738100,27932038900,normal,887
39,7550000,0,29432692000,attack,852
40,18753000,0,30575553000,attack,864
41,15550000,21800,32190293000,attack,879
42,7340000,67500,34079181500,attack,857
43,25978000,685080,35188029280,normal,893
44,36210000,122200,36924819600,attack,854
45,26734000,199400,38046413000,attack,853
46,13718000,144800,39437666200,normal,884
47,76579000,44100,40798084500,attack,876
48,72794000,835100,42645411700,normal,894
49,14162000,18022000,44221156200,attack,865
50,24882000,350000,45721928000,attack,868
