block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,15223000,37100,43214100,attack,3751
2,47369000,67900,119026900,attack,3774
3,10130000,49240,152868840,attack,3759
4,31262000,0,259587600,attack,3762
5,38103000,301630,372366230,attack,3778
6,13070000,34700,486365900,attack,3751
7,58703000,0,663936600,attack,3783
8,72283000,608200,826297200,normal,3799
9,13968000,0,1030064400,attack,3784
10,9784000,11200,1237527600,normal,3797
11,7845000,0,1540604200,attack,3790
12,16670000,545000,1834473800,attack,3751
13,15330000,0,2259542800,attack,3784
14,30125000,0,2616037400,attack,3762
15,15852000,73100,3002200700,attack,3769
16,12902000,215000,3391692200,attack,3761
17,10919000,448900,3884769900,attack,3773
18,13012000,15300,4248801700,attack,3760
19,32794000,159800,4864618600,attack,3770
20,35419000,0,5502174200,attack,3761
21,7100000,779000,6198588200,normal,3796
22,46966000,0,7006629200,attack,3751
23,8317000,108000,7560587800,attack,3765
24,8451000,7205700,8184519100,attack,3754
25,37104000,779000,8670454200,attack,3766
26,37350000,183000,9328603800,attack,3778
27,4688000,13900,10296790300,attack,3779
28,7838000,23500,11217840300,attack,3767
29,44075000,0,11796162600,normal,3800
30,7540000,369000,12385169000,normal,3791
31,15970000,13900,13179343500,attack,3776
32,57092000,5630,14407074830,normal,3792
33,13870000,925000,15288335400,attack,3763
34,8158000,0,16314725200,normal,3794
35,27023000,8520,17651416320,attack,3777
36,62764000,181000,18623029400,attack,3772
37,23288000,68500,19631804100,attack,3769
38,10334000,136800,20787145200,attack,3768
39,5379000,102400,22172109800,attack,3776
40,55628000,256200,23366875800,attack,3783
41,11680000,0,24694162000,attack,3780
42,75699000,356390,26067164190,attack,3766
43,34287000,215000,27159310400,normal,3795
44,54550000,12800,28443734400,attack,3767
45,47790000,200700,29730325500,normal,3796
46,14413000,587100,30796970900,attack,3758
47,15457000,0,32256854600,attack,3771
48,10770000,350000,33398153600,attack,3752
49,57965000,21800,34964247200,attack,3785
50,8859000,0,36347482600,attack,3753
