block_id,total_gas,total_mev_captured,validator_type,validator_id
1,7212000,195000,normal,3000
2,21699000,0,normal,2978
3,46133000,97100,normal,2994
4,45782000,55400,normal,2998
5,94144000,39800,attack,2954
6,29653000,18469000,normal,2992
7,19113000,36030,normal,2998
8,95893000,0,attack,2954
9,7620000,338840,normal,2968
10,49163000,0,normal,2980
11,30860000,389900,normal,2992
12,11900000,0,normal,2974
13,35980000,0,normal,2997
14,38781000,104800,normal,2980
15,18040000,531000,normal,2966
16,96797000,164000,attack,2954
17,6615000,24700,normal,2992
18,15810000,21800,attack,2953
19,9938000,75000,normal,2990
20,11661000,0,normal,2964
21,45377000,13800,normal,2970
22,15640000,43600,normal,2963
23,10921000,16400,normal,2980
24,19406000,527500,normal,2994
25,11397000,168100,normal,2972
26,12428000,0,attack,2953
27,5792000,0,normal,2975
28,30117000,0,attack,2959
29,11564000,0,normal,2967
30,12452000,959000,normal,2999
31,54286000,0,normal,2990
32,14230000,108000,normal,2979
33,46380000,75000,normal,2963
34,12734000,41500,normal,2977
35,17690000,0,attack,2955
36,12320000,288200,normal,2962
37,44760000,0,normal,2998
38,35000000,0,normal,2963
39,21560000,15100,normal,2977
40,7943000,0,normal,2984
41,23416000,0,normal,3000
42,7459000,43600,normal,2975
43,108067000,0,attack,2955
44,16910000,83150,normal,2962
45,12593000,22040,normal,2965
46,30838000,0,normal,2964
47,3380000,181000,normal,2999
48,59156000,0,normal,2980
49,10972000,1339100,normal,2976
50,12216000,170980,normal,2989
