block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,58683000,89800,33981904.0658955,attack,5054
2,44600000,804600,25076116.80252107,attack,5052
3,53416000,27800,32400574.624830306,attack,5052
4,21230000,738000,14739895.078464592,attack,5051
5,26989000,485000,21318337.189924106,attack,5058
6,49071000,21570000,52547645.619740576,attack,5059
7,64255000,1739000,20563349.2380811,attack,5060
8,71954000,285700,67797058.22471191,attack,5053
9,126031000,1136020,120717020.0,attack,5058
10,67983000,102800,63071900.0,attack,5053
11,17721000,534200,13091200.0,attack,5053
12,54845000,617700,53177700.0,attack,5054
13,85548000,395100,58762100.0,attack,5053
14,112124000,154060,69272430.0,attack,5052
15,23280000,35412800,38392800.0,attack,5055
16,52040000,213720,49768920.0,attack,5054
17,90150000,2121000,87561000.0,attack,5054
18,96525000,406990,66847190.0,attack,5055
19,51158000,201100,49791600.0,attack,5060
20,57940000,2214200,58977200.0,attack,5059
21,73560000,208900,67401000.0,attack,5054
22,100997000,517640,71258640.0,attack,5058
23,19095000,57000,14638100.0,attack,5053
24,83154000,83000,82305200.0,attack,5054
25,120123000,584600,77424600.0,attack,5051
26,72385000,95400,70932700.0,attack,5056
27,32190000,1689800,31110800.0,attack,5059
28,50641000,621800,44948900.0,attack,5055
29,78251000,289740,35432740.0,attack,5056
30,94295000,35400000,106995000.0,attack,5051
31,84389000,612500,57862500.0,attack,5059
32,23782000,194600,17843500.0,attack,5057
33,73260000,84000,71802000.0,attack,5056
34,78438000,808400,76824400.0,attack,5057
35,34191000,1558000,30770000.0,attack,5059
36,33163000,66200,28196100.0,attack,5060
37,38821000,135000,32588500.0,attack,5058
38,105203000,35414200,79917200.0,attack,5058
39,92853000,35781000,105734000.0,attack,5058
40,18701000,36114500,35915500.0,attack,5052
41,29055000,65000,27509300.0,attack,5054
42,43835000,132200,42401100.0,attack,5051
43,127534000,992900,123493800.0,attack,5052
44,34632000,774000,32745000.0,attack,5060
45,104009000,731000,74545000.0,attack,5054
46,58402000,124500,56880000.0,attack,5059
47,51455000,327600,49136600.0,attack,5054
48,59941000,471200,41365700.0,attack,5051
49,48250000,152700,43388500.0,attack,5056
50,17665000,667700,13047700.0,attack,5056
