block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,818470000,25579800,4315772342.00415,attack,15
2,786327000,65730100,8276617879.381164,attack,3
3,1038560000,25943110,12482909636.127329,attack,6
4,1299000000,1821270,16657749188.544502,attack,33
5,1220410000,43807100,20752116432.45416,attack,36
6,1133000000,554710,24919027175.03957,attack,49
7,1212350000,29863340,29529014147.05909,attack,42
8,1180400000,19317600,34002414640.9217,attack,24
9,1232200000,22956100,38010587087.91857,attack,7
10,1247000000,1715480,42420696452.33736,attack,45
11,1013800000,19766000,47584107670.41156,attack,21
12,1114700000,22551900,52625349997.446205,attack,31
13,1221000000,611120,57328583547.219025,attack,45
14,1248500000,36403000,63140831685.909355,attack,2
15,1182500000,20617900,67928109396.895355,attack,48
16,1267500000,17965100,72971240853.26088,attack,9
17,1228700000,17883400,78535370108.69302,attack,47
18,1200400000,18456480,84518667700.67375,attack,42
19,1160830000,53303800,89555317454.5991,attack,25
20,1165810000,35543540,95388659622.46985,attack,28
21,1140300000,18296200,101761924822.48792,attack,27
22,1304000000,1371800,108306600485.66948,attack,48
23,1273900000,36357900,114354276239.26913,attack,29
24,1097190000,88953030,119120712149.27844,attack,29
25,1153920000,36376820,125843924511.8274,attack,30
26,1192600000,18319620,133488203395.79099,attack,7
27,1203900000,37332900,138833880653.59903,attack,48
28,1086910000,26420980,146768709636.2046,attack,17
29,1282000000,1328340,152998105687.5701,attack,47
30,1177100000,106211650,158327948025.5705,attack,16
31,1234500000,18380100,166084674667.25052,attack,39
32,930960000,124527700,173919984152.13882,attack,30
33,1134900000,36660900,179431355404.63867,attack,45
34,1239460000,18429800,188147056359.1698,attack,22
35,1103700000,54587940,194457927905.3086,attack,46
36,1184000000,8360840,203052050500.23636,attack,23
37,1173000000,2924990,206052343047.46786,attack,24
38,1241300000,18399500,216163601625.30557,attack,43
39,1137800000,35932200,223786968898.96423,attack,45
40,1096760000,37056620,232696116548.568,attack,50
41,1159490000,35618540,239030609741.93704,attack,46
42,1181310000,36404270,250566529255.97076,attack,48
43,1182000000,6126460,257278308675.169,attack,50
44,1226600000,19144990,265075820283.80182,attack,39
45,887400000,106458900,274853926797.13046,attack,28
46,1178980000,35661540,279961372477.71606,attack,50
47,1208600000,18351200,291408355547.62585,attack,42
48,1224000000,18414900,299061862852.7933,attack,26
49,1304000000,1314400,308003550284.44556,attack,2
50,1076200000,72019430,318387109794.1008,attack,30
