block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,50673000,1538000,38355342.049326956,attack,3414
2,67368000,31400,66383700.0,attack,3413
3,48480000,437100,47389100.0,attack,3401
4,23410000,610840,21897340.0,attack,3432
5,73740000,0,73740000.0,attack,3442
6,126592000,128660,99715020.0,attack,3442
7,38873000,635900,33341400.0,attack,3433
8,23770000,178600,22837900.0,attack,3410
9,27544000,666000,25582000.0,attack,3413
10,19288000,34190,18308290.0,attack,3401
11,21412000,257300,19503200.0,attack,3409
12,37139000,14416800,42865800.0,attack,3402
13,80424000,27600,75937800.0,attack,3417
14,75657000,60400,75367200.0,attack,3445
15,29570000,328000,26534000.0,attack,3415
16,120014000,9122700,81816700.0,attack,3415
17,40282000,437000,35538000.0,attack,3429
18,56570000,84900,55136300.0,attack,3419
19,58078000,9305000,58063000.0,attack,3439
20,139685000,176600,134846300.0,attack,3424
21,95473000,1326200,69205200.0,attack,3406
22,147390000,971030,148361030.0,normal,3446
23,37874000,7822600,45696600.0,normal,3448
24,19618000,0,19618000.0,attack,3413
25,34119000,806100,32756100.0,attack,3432
26,58928000,0,58928000.0,attack,3416
27,139218000,129200,137182600.0,attack,3429
28,91340000,72230,64378930.0,attack,3416
29,52644000,738000,51013000.0,attack,3438
30,62969000,292000,59615000.0,attack,3416
31,25740000,253800,23409000.0,attack,3439
32,45916000,332300,44380200.0,attack,3420
33,16131000,35424700,32985700.0,attack,3406
34,116503001,110300,73602100.0,attack,3403
35,70453000,43600,70254800.0,attack,3402
36,26403000,123200,22912300.0,attack,3409
37,19190000,0,19190000.0,attack,3409
38,86796000,1927900,82413200.0,attack,3431
39,37059000,14380000,39049000.0,attack,3445
40,80435000,2215300,80550300.0,attack,3429
41,72809000,132200,71475100.0,attack,3436
42,55992000,32900,56024900.0,normal,3447
43,39152000,39400,34971700.0,attack,3443
44,58624000,1935000,29600000.0,attack,3407
45,76595000,935390,50455390.0,attack,3420
46,94030000,581100,64594100.0,attack,3436
47,33348000,142600,32074900.0,attack,3408
48,61955000,1201900,62412900.0,attack,3401
49,48961000,1918000,49730000.0,attack,3430
50,40177000,14392300,45379300.0,attack,3411
