block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,2010460529,1185600,1560941183.1170342,attack,2218
2,2107001703,1210300,2065187256.0,attack,2230
3,2107002879,1210300,2065188408.0,attack,2245
4,2107004055,1210300,2065189560.0,attack,2217
5,2107005231,1210300,2065190712.0,attack,2204
6,2107006407,1210300,2065191864.0,attack,2203
7,2107007583,1210300,2065193016.0,attack,2217
8,2107008759,1210300,2065194168.0,attack,2250
9,2107009935,1210300,2065195320.0,attack,2210
10,2107011111,1210300,2065196472.0,attack,2218
11,2107012287,1210300,2065197624.0,attack,2250
12,2107013463,1210300,2065198776.0,attack,2217
13,2107014639,1210300,2065199928.0,attack,2210
14,2107015815,1210300,2065201080.0,attack,2245
15,2107016991,1210300,2065202232.0,attack,2201
16,2107018167,1210300,2065203384.0,attack,2227
17,2107019343,1210300,2065204536.0,attack,2233
18,2107020519,1210300,2065205688.0,attack,2204
19,2107021695,1210300,2065206840.0,attack,2220
20,2107022871,1210300,2065207992.0,attack,2202
21,2107024047,1210300,2065209144.0,attack,2234
22,2107025223,1210300,2065210296.0,attack,2233
23,2107026399,1210300,2065211448.0,attack,2241
24,2107027575,1210300,2065212600.0,attack,2245
25,2107028751,1210300,2065213752.0,attack,2250
26,2107029927,1210300,2065214904.0,attack,2249
27,2107031103,1210300,2065216056.0,attack,2236
28,2107032279,1210300,2065217208.0,attack,2223
29,2107033455,1210300,2065218360.0,attack,2231
30,2107034631,1210300,2065219512.0,attack,2241
31,2107035807,1210300,2065220664.0,attack,2206
32,2107036983,1210300,2065221816.0,attack,2226
33,2107038159,1210300,2065222968.0,attack,2242
34,2107039335,1210300,2065224120.0,attack,2231
35,2107040511,1210300,2065225272.0,attack,2236
36,2107041687,1210300,2065226424.0,attack,2222
37,2107042863,1210300,2065227576.0,attack,2209
38,2107044039,1210300,2065228728.0,attack,2248
39,2107045215,1210300,2065229880.0,attack,2241
40,2107046391,1210300,2065231032.0,attack,2226
41,2107047567,1210300,2065232184.0,attack,2210
42,2107048743,1210300,2065233336.0,attack,2218
43,2107049919,1210300,2065234488.0,attack,2206
44,2107051095,1210300,2065235640.0,attack,2226
45,2107052271,1210300,2065236792.0,attack,2242
46,2107053447,1210300,2065237944.0,attack,2241
47,2107054623,1210300,2065239096.0,attack,2231
48,2107055799,1210300,2065240248.0,attack,2214
49,2107056975,1210300,2065241400.0,attack,2202
50,2107058151,1210300,2065242552.0,attack,2207
