block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,942068000,65709740,3462568746.906793,normal,234
2,972050000,40180440,6526268320.470523,normal,232
3,1142990000,44914800,9361019450.930868,normal,213
4,1088410000,52882730,12748411893.269958,normal,216
5,1179774000,88732490,16323357554.912125,normal,230
6,1057877000,11753600,19796751947.24121,attack,201
7,1323370000,49975100,24541109359.553528,normal,226
8,1311410000,43082280,26278653455.911076,normal,219
9,1136670000,93727230,30901021892.546436,normal,229
10,1069540000,25466080,35665670049.97606,normal,232
11,984883000,43159100,36204504281.85078,normal,244
12,1392630000,56054830,40875019929.013885,normal,202
13,1216800000,33163030,44197232311.8419,normal,237
14,1303955000,68937190,47509983247.21048,normal,202
15,1316790000,47949700,52695179285.94171,normal,214
16,1316590000,84946200,58606445487.42385,normal,216
17,1083314000,58676240,61246991270.424614,normal,204
18,985470000,26655000,66732883485.35554,normal,208
19,1138200000,19703190,73633957980.47803,attack,201
20,810230000,111362820,74089354369.94868,attack,201
21,979220000,44309900,81805154664.17366,attack,201
22,1472400000,41183700,87678310575.61806,normal,211
23,963080000,40232500,89896885112.66933,attack,201
24,1346040000,90384300,91118570702.53487,normal,245
25,932290000,57790300,109852893682.81842,attack,201
26,1159489000,82848100,108696856492.82921,normal,212
27,1179600000,66119400,110326356261.65164,normal,220
28,1035950000,84003830,109581686607.72044,normal,206
29,980860000,44853440,120594438069.59189,attack,201
30,743380000,55744700,122596463841.98029,attack,201
31,988310000,25992930,135060816653.37102,attack,201
32,994320000,43972700,139492573108.91754,attack,201
33,864180000,125894940,137151134520.5531,attack,201
34,937990000,79670600,149497286661.84793,attack,201
35,1679000000,2217680,158074103382.04865,normal,238
36,1314500000,18987800,169537577022.8804,attack,201
37,1446000000,54308260,169766891841.89487,normal,242
38,1286400000,18715700,163592562002.8749,normal,231
39,1396000000,599200,174025551176.08722,normal,214
40,1074950000,141948840,176490430175.5526,normal,238
41,1444330000,37029430,187803564426.11426,normal,215
42,1077090000,70936920,197205980773.7369,attack,201
43,1329101000,90258100,196740872333.87234,normal,227
44,1277910000,101221130,202553629736.04407,normal,234
45,725900000,76347060,210665209959.96536,attack,201
46,1029428000,122109300,214844746040.11505,normal,218
47,800660000,26712130,232008332274.041,attack,201
48,1206020000,51635270,227087690680.59384,normal,240
49,1130590000,73318400,248014385579.86746,normal,248
50,1174800000,36116500,254606501495.35742,attack,201
