block_id,total_gas,total_mev_captured,validator_type,validator_id
1,976702231,14256000,attack,3429
2,989000759,13662000,normal,3443
3,989001311,13662000,normal,3445
4,1032001956,14256000,attack,3408
5,1032002532,14256000,attack,3406
6,1032003108,14256000,attack,3434
7,1032003684,14256000,attack,3412
8,1032004260,14256000,attack,3417
9,1032004836,14256000,attack,3440
10,989005175,13662000,normal,3449
11,989005727,13662000,normal,3445
12,1075006825,14850000,attack,3437
13,1032007140,14256000,attack,3412
14,1032007716,14256000,attack,3412
15,1032008292,14256000,attack,3423
16,1032008868,14256000,attack,3403
17,1075009825,14850000,attack,3434
18,989009591,13662000,normal,3444
19,1032010596,14256000,attack,3436
20,1032011172,14256000,attack,3430
21,989011247,13662000,normal,3446
22,1075012825,14850000,attack,3403
23,1032012900,14256000,attack,3423
24,1075014025,14850000,attack,3421
25,1032014052,14256000,attack,3403
26,1032014628,14256000,attack,3403
27,1032015204,14256000,attack,3403
28,1032015780,14256000,attack,3415
29,1032016356,14256000,attack,3438
30,1032016932,14256000,attack,3410
31,1032017508,14256000,attack,3407
32,1032018084,14256000,attack,3439
33,1075019425,14850000,attack,3435
34,989018423,13662000,normal,3441
35,1032019812,14256000,attack,3438
36,1032020388,14256000,attack,3412
37,989020079,13662000,normal,3444
38,1075022425,14850000,attack,3414
39,1032022116,14256000,attack,3430
40,1032022668,14256000,normal,3448
41,1032023268,14256000,attack,3432
42,1032023844,14256000,attack,3434
43,1032024420,14256000,attack,3422
44,989023943,13662000,normal,3443
45,1032025572,14256000,attack,3412
46,1032026148,14256000,attack,3423
47,989025599,13662000,normal,3442
48,1032027300,14256000,attack,3418
49,1032027876,14256000,attack,3416
50,989027255,13662000,normal,3447
