block_id,total_gas,total_mev_captured,validator_type,validator_id
1,13674000,372130,attack,1952
2,16343000,3130,attack,1970
3,63540000,116600,attack,1986
4,17164000,605000,attack,1993
5,33788000,0,normal,1997
6,3449000,13900,attack,1980
7,47540000,0,attack,1963
8,6103000,73100,attack,1951
9,32279000,0,attack,1981
10,10528000,43600,attack,1987
11,41686000,18600,attack,1971
12,22990000,502000,attack,1951
13,4371000,0,attack,1965
14,36548000,64600,attack,1993
15,21140000,171600,attack,1955
16,5715000,4551000,attack,1977
17,14210000,0,attack,1960
18,18790000,0,attack,1973
19,6340000,352200,attack,1962
20,12158000,63000,attack,1961
21,32083000,350000,attack,1973
22,19550000,1869000,attack,1981
23,12139000,60700,attack,1953
24,14368000,531000,attack,1961
25,10097000,38600,attack,1980
26,7857000,0,attack,1992
27,7698000,10700,attack,1991
28,41753000,0,normal,2000
29,20851000,354230,attack,1977
30,26390000,0,attack,1983
31,71269000,17700000,attack,1970
32,42460000,34700,attack,1973
33,16054000,959000,attack,1978
34,28910000,369000,attack,1975
35,45057000,15300,attack,1976
36,21180000,0,attack,1962
37,18940000,390400,attack,1985
38,35479000,71800,attack,1951
39,62153000,410000,attack,1957
40,42560000,285000,attack,1958
41,32920000,75000,attack,1989
42,39724000,4476600,attack,1987
43,34645000,0,attack,1966
44,84370000,0,attack,1955
45,58270000,915840,attack,1983
46,14622000,252330,normal,1998
47,4592000,0,attack,1977
48,16140000,350000,attack,1984
49,18607000,43600,attack,1953
50,19175000,0,attack,1984
