block_id,total_gas,total_mev_captured,block_bid,builder_type,builder_id
1,6220000,17000,27739000,normal,1676
2,14332000,427500,86109500,normal,1683
3,32850000,12800,182860800,normal,1686
4,16174000,212100,234816100,normal,1690
5,69175000,0,402599000,normal,1692
6,38006000,809200,511433200,normal,1700
7,7763000,0,726045000,normal,1699
8,2445000,71800,938646800,attack,1655
9,9397000,1504000,1172025000,normal,1683
10,18510000,4830000,1433658000,normal,1656
11,3410000,0,1873700000,normal,1667
12,47797000,12300,2231093300,normal,1696
13,61330000,0,2645716000,attack,1654
14,45173000,231000,3064692000,normal,1685
15,42390000,0,3643342000,normal,1673
16,40673000,74100,4152001100,normal,1670
17,12690000,3130,4923171530,attack,1654
18,17124000,43600,5630312800,normal,1679
19,40433000,133300,6447857100,normal,1673
20,6008000,418800,7236663200,normal,1657
21,17820000,1221100,7671550300,attack,1655
22,6020000,32900,8671865300,normal,1685
23,40389000,12300,9529880500,normal,1686
24,7923000,47700,10659631900,normal,1656
25,37440000,1117000,11897400200,normal,1664
26,9200000,0,12866188800,attack,1651
27,14263000,518520,13985594720,normal,1691
28,19434000,0,14870035200,normal,1681
29,39067000,100000,15789556200,normal,1670
30,18091000,322000,16595711400,normal,1677
31,15160000,232000,17815714800,normal,1680
32,10605000,0,18774715800,normal,1665
33,38856000,410000,19886643600,normal,1667
34,55140000,87200,21111950400,normal,1690
35,63803000,4320000,22572149400,normal,1700
36,19640000,21800,23795433800,normal,1696
37,22825000,4344840,24884729840,normal,1693
38,12958000,72440,26195136040,normal,1695
39,40331000,32700,27575814900,normal,1685
40,85877000,66100,28539624700,normal,1691
41,12944000,178500,29750270900,normal,1687
42,18430000,0,31303602800,normal,1688
43,15720000,0,33376232400,normal,1700
44,19570000,296000,34251730000,normal,1657
45,17048000,793800,35893930200,normal,1657
46,8580000,339000,37302674200,normal,1687
47,9623000,7224700,39017227300,normal,1671
48,19309000,19700,40490175100,normal,1696
49,48372000,35100,42425756700,attack,1651
50,72064000,46500,44395163300,normal,1662
